example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label
CHEBI:15409|DRUGBANK:DB11082||MONDO:0005083,"['CHEBI:15409', 'DRUGBANK:DB11082']",MONDO:0005083,1,indications,"['Levomenthol', 'Coal tar']",psoriasis
CHEBI:15354|CHEBI:3723||MONDO:0002009,"['CHEBI:15354', 'CHEBI:3723']",MONDO:0002009,1,indications,"['Citalopram', 'Choline']",major depressive disorder
CHEBI:31355|CHEBI:45863|UNII:2S9ZZM9Q9V||MONDO:0008170,"['CHEBI:31355', 'CHEBI:45863', 'UNII:2S9ZZM9Q9V']",MONDO:0008170,1,indications,"['Bevacizumab', 'Paclitaxel', 'Carboplatin']",ovarian cancer
CHEBI:175901|CHEBI:31355|UNII:2S9ZZM9Q9V||MONDO:0008170,"['CHEBI:175901', 'CHEBI:31355', 'UNII:2S9ZZM9Q9V']",MONDO:0008170,1,indications,"['Bevacizumab', 'Carboplatin', 'Gemcitabine']",ovarian cancer
CHEBI:4470|CHEBI:5551|CHEBI:77032||MONDO:0005709,"['CHEBI:4470', 'CHEBI:5551', 'CHEBI:77032']",MONDO:0005709,1,indications,"['Bromhexine', 'Dextromethorphan', 'Guaifenesin']",common cold
CHEBI:31206|CHEBI:4470|UNII:WV9CM0O67Z||MONDO:0005709,"['CHEBI:31206', 'CHEBI:4470', 'UNII:WV9CM0O67Z']",MONDO:0005709,1,indications,"['Dextromethorphan', 'Panthenol', 'Ammonium chloride']",common cold
CHEBI:31206|CHEBI:4470|CHEBI:52010|UNII:61ZBX54883||MONDO:0005709,"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:52010', 'UNII:61ZBX54883']",MONDO:0005709,1,indications,"['Dextromethorphan', 'Ammonium chloride', 'chlorphenamine', 'LICORICE']",common cold
UNII:31YO63LBSN|UNII:6T8C155666||MONDO:0005086,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",MONDO:0005086,1,indications,"['Nivolumab', 'Ipilimumab']",renal cell carcinoma
UNII:4F4X42SYQ6|UNII:O880NM097T||MONDO:0012105,"['UNII:4F4X42SYQ6', 'UNII:O880NM097T']",MONDO:0012105,1,indications,"['Avacopan', 'Rituximab']",granulomatosis with polyangiitis
DRUGBANK:DB15654|DRUGBANK:DB17090||MONDO:0100130,"['DRUGBANK:DB15654', 'DRUGBANK:DB17090']",MONDO:0100130,1,indications,"['Moderna COVID-19 Vaccine', 'Imelasomeran']",adult acute respiratory distress syndrome
DRUGBANK:DB15654|DRUGBANK:DB17090||MONDO:0100130,"['DRUGBANK:DB15654', 'DRUGBANK:DB17090']",MONDO:0100130,1,indications,"['Imelasomeran', 'Moderna COVID-19 Vaccine']",adult acute respiratory distress syndrome
CHEBI:59585|CHEBI:6456||MONDO:0043731,"['CHEBI:59585', 'CHEBI:6456']",MONDO:0043731,1,indications,"['Lidocaine', 'clondronate(2-)']",Lytic lesion
CHEBI:77181|CHEBI:8452|CHEBI:88176||MONDO:0021562,"['CHEBI:77181', 'CHEBI:8452', 'CHEBI:88176']",MONDO:0021562,1,indications,"['brilliant green', 'gentian violet', 'Proflavine']",omphalitis
CHEBI:31498|CHEBI:3311||NCIT:C34887,"['CHEBI:31498', 'CHEBI:3311']",NCIT:C34887,1,indications,"['Calcium carbonate', 'Dimethicone']",Post-Operative Pain
CHEBI:16742|CHEBI:17712||HP:0001410,"['CHEBI:16742', 'CHEBI:17712']",HP:0001410,1,indications,"['Orotic acid', 'Xanthine']",Decreased liver function
CHEBI:26710|CHEBI:32954|CHEBI:78320||MONDO:0000440,"['CHEBI:26710', 'CHEBI:32954', 'CHEBI:78320']",MONDO:0000440,1,indications,"['Sodium acetate', 'Sodium chloride', 'Lactic acid']",metabolic acidosis
CHEBI:135547|CHEBI:94773||MONDO:0004868,"['CHEBI:135547', 'CHEBI:94773']",MONDO:0004868,1,indications,"['Pitofenone', 'Fenpiverinium']",biliary tract disorder
CHEBI:32914|CHEBI:94563||HP:0002027,"['CHEBI:32914', 'CHEBI:94563']",HP:0002027,1,indications,"['Benzydamine', 'Cetylpyridinium']",Abdominal pain
CHEBI:31206|CHEBI:3183|CHEBI:46195|CHEBI:5551|CHEBI:8093||MONDO:0005709,"['CHEBI:31206', 'CHEBI:3183', 'CHEBI:46195', 'CHEBI:5551', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Brompheniramine', 'Guaifenesin', 'Phenylephrine', 'Acetaminophen', 'Ammonium chloride']",common cold
CHEBI:3561|CHEBI:5855|CHEBI:8093||MONDO:0005709,"['CHEBI:3561', 'CHEBI:5855', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Ibuprofen', 'Phenylephrine', 'Cetirizine']",common cold
CHEBI:30769|CHEBI:31206|CHEBI:4470|CHEBI:4636|CHEBI:5551|PUBCHEM.COMPOUND:4786||MONDO:0005709,"['CHEBI:30769', 'CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636', 'CHEBI:5551', 'PUBCHEM.COMPOUND:4786']",MONDO:0005709,1,indications,"['Diphenhydramine', 'Ammonium chloride', 'Dextromethorphan', 'Citric acid', 'Phenylpropanolamine', 'Guaifenesin']",common cold
CHEBI:4470|CHEBI:46195|CHEBI:51209||MONDO:0005709,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209']",MONDO:0005709,1,indications,"['Dextromethorphan', 'Pseudoephedrine', 'Acetaminophen']",common cold
CHEBI:4470|CHEBI:46195|CHEBI:51209||MONDO:0005709,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209']",MONDO:0005709,1,indications,"['Pseudoephedrine', 'Dextromethorphan', 'Acetaminophen']",common cold
CHEBI:16914|CHEBI:29385|DRUGBANK:DB11082||MONDO:0002406,"['CHEBI:16914', 'CHEBI:29385', 'DRUGBANK:DB11082']",MONDO:0002406,1,indications,"['Salicylic acid', 'Octasulfur', 'Coal tar']",dermatitis
CHEBI:3697|CHEBI:471744||UMLS:C0684256,"['CHEBI:3697', 'CHEBI:471744']",UMLS:C0684256,1,indications,"['Imipenem', 'Cilastatin']",Bacterial sepsis
UNII:2S9ZZM9Q9V|UNII:DPT0O3T46P||MONDO:0002974,"['UNII:2S9ZZM9Q9V', 'UNII:DPT0O3T46P']",MONDO:0002974,1,indications,"['Pembrolizumab', 'Bevacizumab']",cervical cancer
CHEBI:2668|CHEBI:38545||MONDO:0005044,"['CHEBI:2668', 'CHEBI:38545']",MONDO:0005044,1,indications,"['Amlodipine', 'Rosuvastatin']",hypertension
CHEBI:175901|CHEBI:31355|UNII:2S9ZZM9Q9V||MONDO:0006206,"['CHEBI:175901', 'CHEBI:31355', 'UNII:2S9ZZM9Q9V']",MONDO:0006206,1,indications,"['Bevacizumab', 'Carboplatin', 'Gemcitabine']",fallopian tube carcinoma
PUBCHEM.COMPOUND:91820602|UNII:5384HK7574|UNII:K16AIQ8CTM||EFO:0009573,"['PUBCHEM.COMPOUND:91820602', 'UNII:5384HK7574', 'UNII:K16AIQ8CTM']",EFO:0009573,1,indications,"['Pertuzumab', 'Hyaluronidase', 'Trastuzumab deruxtecan']",high-risk pregnancy
CHEBI:161680|CHEBI:6909|CHEBI:85982||MONDO:0016358,"['CHEBI:161680', 'CHEBI:6909', 'CHEBI:85982']",MONDO:0016358,1,indications,"['Aztreonam', 'avibactam sodium', 'Metronidazole']",Sclerodactyly
UNII:31YO63LBSN|UNII:6T8C155666||MONDO:0005086,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",MONDO:0005086,1,indications,"['Ipilimumab', 'Nivolumab']",renal cell carcinoma
CHEBI:41879|CHEBI:63791|CHEBI:65347||HP:0430034,"['CHEBI:41879', 'CHEBI:63791', 'CHEBI:65347']",HP:0430034,1,indications,"['Carfilzomib', 'Lenalidomide', 'Dexamethasone']",Hypertension resistant to conventional therapy
DRUGBANK:DB18713|DRUGBANK:DB18713||MONDO:0001577,"['DRUGBANK:DB18713', 'DRUGBANK:DB18713']",MONDO:0001577,1,indications,"['Recombinant stabilized RSV A prefusion F antigen', 'Recombinant stabilized RSV A prefusion F antigen']",respiratory syncytial virus infectious disease
UNII:31YO63LBSN|UNII:6T8C155666||UMLS:C5395609,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",UMLS:C5395609,1,indications,"['Ipilimumab', 'Nivolumab']",Treatment naive
CHEBI:3746|CHEBI:83667||MONDO:0100128,"['CHEBI:3746', 'CHEBI:83667']",MONDO:0100128,1,indications,"['Isoconazole', 'Evoclin (TN)']",coinfection
CHEBI:131391|CHEBI:190298||MONDO:0006844,"['CHEBI:131391', 'CHEBI:190298']",MONDO:0006844,1,indications,"['Magnesium phosphate', 'Magnesium citrate']",magnesium deficiency
CHEBI:45924|CHEBI:9332||UMLS:C0856695,"['CHEBI:45924', 'CHEBI:9332']",UMLS:C0856695,1,indications,"['Trimethoprim', 'Sulfamethoxazole']",Acute exacerbation of chronic bronchitis
CHEBI:45924|CHEBI:9332||MONDO:0019345,"['CHEBI:45924', 'CHEBI:9332']",MONDO:0019345,1,indications,"['Trimethoprim', 'Sulfamethoxazole']",shigellosis
CHEBI:45863|CHEBI:63632|UNII:2S9ZZM9Q9V||MONDO:0004992,"['CHEBI:45863', 'CHEBI:63632', 'UNII:2S9ZZM9Q9V']",MONDO:0004992,1,indications,"['Bevacizumab', 'Paclitaxel', 'Topotecan']",cancer
UNII:2Z3DQD2JHM|UNII:J0FI6WE1QN||MONDO:0100096,"['UNII:2Z3DQD2JHM', 'UNII:J0FI6WE1QN']",MONDO:0100096,1,indications,"['Imdevimab', 'Casirivimab']",COVID-19
CHEBI:145428|CHEBI:28680||MONDO:0700048,"['CHEBI:145428', 'CHEBI:28680']",MONDO:0700048,1,indications,"['Glasdegib', 'Cytarabine']",hand-foot syndrome
CHEBI:16914|CHEBI:29385|CHEBI:30746||MONDO:0006547,"['CHEBI:16914', 'CHEBI:29385', 'CHEBI:30746']",MONDO:0006547,1,indications,"['Salicylic acid', 'Octasulfur', 'Benzoic acid']",exanthem
CHEBI:5775|CHEBI:6061||MONDO:0005009,"['CHEBI:5775', 'CHEBI:6061']",MONDO:0005009,1,indications,"['Hydralazine', 'Isosorbide dinitrate']",congestive heart failure
CHEBI:6456|CHEBI:8378|UNII:X8XI70B5Z6||UMLS:C0006434,"['CHEBI:6456', 'CHEBI:8378', 'UNII:X8XI70B5Z6']",UMLS:C0006434,1,indications,"['Prednisolone', 'Nitrofural', 'Lidocaine']",Burn injury
CHEBI:134817|CHEBI:2659|CHEBI:52010|CHEBI:73237||MONDO:0004979,"['CHEBI:134817', 'CHEBI:2659', 'CHEBI:52010', 'CHEBI:73237']",MONDO:0004979,1,indications,"['Methoxyphenamine', 'Noscapine', 'chlorphenamine', 'Aminophylline']",asthma
CHEBI:33130|CHEBI:47381||UMLS:C0234251,"['CHEBI:33130', 'CHEBI:47381']",UMLS:C0234251,1,indications,"['algeldrate', 'Diclofenac']",Inflammatory pain
CHEBI:16997|CHEBI:17754||NCIT:C187286,"['CHEBI:16997', 'CHEBI:17754']",NCIT:C187286,1,indications,"['Propylene glycol', 'Glycerin']",Eye Irritation
CHEBI:28674|CHEBI:41879||NCIT:C187286,"['CHEBI:28674', 'CHEBI:41879']",NCIT:C187286,1,indications,"['Tetryzoline', 'Dexamethasone']",Eye Irritation
CHEBI:33118|CHEBI:3614||NCIT:C187286,"['CHEBI:33118', 'CHEBI:3614']",NCIT:C187286,1,indications,"['Chlorhexidine', 'Boric acid']",Eye Irritation
CHEBI:28971|CHEBI:8426||MONDO:0005113,"['CHEBI:28971', 'CHEBI:8426']",MONDO:0005113,1,indications,"['Probenecid', 'Ampicillin']",bacterial infectious disease
CHEBI:27902|CHEBI:71419|CHEBI:9331||MONDO:0005280,"['CHEBI:27902', 'CHEBI:71419', 'CHEBI:9331']",MONDO:0005280,1,indications,"['Tetracycline', 'phenazopyridine hydrochloride', 'Sulfamethizole']",prostatitis
CHEBI:5147|CHEBI:65346||MONDO:0005002,"['CHEBI:5147', 'CHEBI:65346']",MONDO:0005002,1,indications,"['Aclidinium', 'Formoterol']",chronic obstructive pulmonary disease
CHEBI:3077|CHEBI:50749||UMLS:C0263361,"['CHEBI:3077', 'CHEBI:50749']",UMLS:C0263361,1,indications,"['Betamethasone', 'Calcipotriol']",psoriasis vulgaris
CHEBI:135962|CHEBI:9139||MONDO:0001780,"['CHEBI:135962', 'CHEBI:9139']",MONDO:0001780,1,indications,"['Sildenafil', 'Dapoxetine']",premature ejaculation
CHEBI:116735|CHEBI:3614||MONDO:0004777,"['CHEBI:116735', 'CHEBI:3614']",MONDO:0004777,1,indications,"['Benzocaine', 'Chlorhexidine']",acute laryngitis
CHEBI:5147|CHEBI:90959||MONDO:0005002,"['CHEBI:5147', 'CHEBI:90959']",MONDO:0005002,1,indications,"['tiotropium bromide', 'Formoterol']",chronic obstructive pulmonary disease
DRUGBANK:DB10803|DRUGBANK:DB10989||MONDO:0005790,"['DRUGBANK:DB10803', 'DRUGBANK:DB10989']",MONDO:0005790,1,indications,"['Hepatitis A Vaccine', 'Typhoid Vi polysaccharide vaccine']",hepatitis A
CHEBI:30187|CHEBI:33353|CHEBI:75215||UMLS:C0472387,"['CHEBI:30187', 'CHEBI:33353', 'CHEBI:75215']",UMLS:C0472387,1,indications,"['Aluminum oxide', 'Sodium molybdate', 'technetium atom']",Vasogenic Cerebral Edema
CHEBI:28544|CHEBI:5778|CHEBI:9241||MONDO:0005009,"['CHEBI:28544', 'CHEBI:5778', 'CHEBI:9241']",MONDO:0005009,1,indications,"['Hydrochlorothiazide', 'Digitoxin', 'Spironolactone']",congestive heart failure
CHEBI:48213|CHEBI:48220||MONDO:0006723,"['CHEBI:48213', 'CHEBI:48220']",MONDO:0006723,1,indications,"['Amylmetacresol', 'Dichlorobenzyl alcohol']",denture stomatitis
CHEBI:291342|CHEBI:5855|CHEBI:8093||UMLS:C0152029,"['CHEBI:291342', 'CHEBI:5855', 'CHEBI:8093']",UMLS:C0152029,1,indications,"['Phenylephrine', 'Ibuprofen', 'Desloratadine']",Congestion of nasal sinus (disorder)
CHEBI:3215|CHEBI:6456|CHEBI:6888|CHEBI:9667||MONDO:0006042,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0006042,1,indications,"['Bupivacaine', 'Triamcinolone', 'Lidocaine', 'Methylprednisolone']",meningeal tuberculosis
CHEBI:102130|CHEBI:102265|CHEBI:9328||UMLS:C0042136,"['CHEBI:102130', 'CHEBI:102265', 'CHEBI:9328']",UMLS:C0042136,1,indications,"['Sulfamerazine', 'Sulfamethazine', 'Sulfadiazine']",Infection of uterus
CHEBI:135976|CHEBI:15409||NCIT:C3244,"['CHEBI:135976', 'CHEBI:15409']",NCIT:C3244,1,indications,"['Menthyl salicylate', 'Levomenthol']",Musculoskeletal Pain
UNII:2WU922TK3L|UNII:K6BUU8J72P||UMLS:C4049418,"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049418,1,indications,"['Pibrentasvir', 'Glecaprevir']",Chronic hepatitis C genotype 5
CHEBI:16347|CHEBI:18408||MONDO:0005137,"['CHEBI:16347', 'CHEBI:18408']",MONDO:0005137,1,indications,"['Cobamamide', 'Levocarnitine']",malnutrition
CHEBI:28741|UNII:8NY9L8837D|UNII:Q3B1Y93C1S||MONDO:0005276,"['CHEBI:28741', 'UNII:8NY9L8837D', 'UNII:Q3B1Y93C1S']",MONDO:0005276,1,indications,"['Sodium fluoride', 'Dectaflur', 'Olaflur']",dental caries
CHEBI:22984|CHEBI:27300|CHEBI:28088||MONDO:0005516,"['CHEBI:22984', 'CHEBI:27300', 'CHEBI:28088']",MONDO:0005516,1,indications,"['Calcium', 'Genistein', 'Cholecalciferol']",osteochondrodysplasia
CHEBI:18067|CHEBI:22984|CHEBI:27300||MONDO:0005516,"['CHEBI:18067', 'CHEBI:22984', 'CHEBI:27300']",MONDO:0005516,1,indications,"['Calcium', 'Cholecalciferol', 'Phylloquinone']",osteochondrodysplasia
CHEBI:5108|UNII:YH9K692U9S||MONDO:0004757,"['CHEBI:5108', 'UNII:YH9K692U9S']",MONDO:0004757,1,indications,"['Clonazoline', 'Fluocinolone']",chronic ethmoidal sinusitis
CHEBI:16080|CHEBI:8069|CHEBI:8107||MONDO:0005115,"['CHEBI:16080', 'CHEBI:8069', 'CHEBI:8107']",MONDO:0005115,1,indications,"['Phenytoin', 'Gamma-amino-beta-hydroxybutyric acid', 'Phenobarbital']",temporal lobe epilepsy
CHEBI:45863|UNII:2S9ZZM9Q9V||UMLS:C0278488,"['CHEBI:45863', 'UNII:2S9ZZM9Q9V']",UMLS:C0278488,1,indications,"['Bevacizumab', 'Paclitaxel']",Carcinoma breast stage IV
CHEBI:134813|CHEBI:52010|CHEBI:8093||MONDO:0005709,"['CHEBI:134813', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Chlorobutanol', 'chlorphenamine', 'Phenylephrine']",common cold
CHEBI:12777|CHEBI:22652|CHEBI:27300||MONDO:0007016,"['CHEBI:12777', 'CHEBI:22652', 'CHEBI:27300']",MONDO:0007016,1,indications,"['Ascorbic acid', 'Vitamin A', 'Cholecalciferol']",vitamin A deficiency
CHEBI:31607|CHEBI:4903|CHEBI:7627||MONDO:0011438,"['CHEBI:31607', 'CHEBI:4903', 'CHEBI:7627']",MONDO:0011438,1,indications,"['Ethinylestradiol', 'Ferrous fumarate', 'Norethisterone']",acne
CHEBI:17650|CHEBI:74460||MONDO:0005984,"['CHEBI:17650', 'CHEBI:74460']",MONDO:0005984,1,indications,"['Clioquinol', 'Hydrocortisone']",tinea pedis
CHEBI:15354|CHEBI:27732||HP:0003326,"['CHEBI:15354', 'CHEBI:27732']",HP:0003326,1,indications,"['Choline', 'Caffeine']",Myalgia
CHEBI:27899|CHEBI:46345|CHEBI:4672||MONDO:0005036,"['CHEBI:27899', 'CHEBI:46345', 'CHEBI:4672']",MONDO:0005036,1,indications,"['Docetaxel', 'Fluorouracil', 'Cisplatin']",gastric adenocarcinoma
CHEBI:10454|CHEBI:135214||UMLS:C0027804,"['CHEBI:10454', 'CHEBI:135214']",UMLS:C0027804,1,indications,"['Flupentixol', 'Melitracen']",Neurasthenia
CHEBI:28971|CHEBI:9321||UMLS:C0852351,"['CHEBI:28971', 'CHEBI:9321']",UMLS:C0852351,1,indications,"['Sulbactam', 'Ampicillin']",Skin and subcutaneous tissue bacterial infections
CHEBI:16199|CHEBI:17650||MONDO:0006540,"['CHEBI:16199', 'CHEBI:17650']",MONDO:0006540,1,indications,"['Urea', 'Hydrocortisone']",dyshidrosis
CHEBI:15354|CHEBI:27732||HP:0003418,"['CHEBI:15354', 'CHEBI:27732']",HP:0003418,1,indications,"['Choline', 'Caffeine']",Back pain
CHEBI:15377|CHEBI:26710|CHEBI:33353|CHEBI:75215||MONDO:0003240,"['CHEBI:15377', 'CHEBI:26710', 'CHEBI:33353', 'CHEBI:75215']",MONDO:0003240,1,indications,"['Sodium molybdate', 'technetium atom', 'Water', 'Sodium chloride']",thyroid disease
CHEBI:32139|CHEBI:8768||MONDO:0019610,"['CHEBI:32139', 'CHEBI:8768']",MONDO:0019610,1,indications,"['Sodium bicarbonate', 'Rabeprazole']",Zollinger-Ellison syndrome
CHEBI:34764|CHEBI:7507||UMLS:C5441647,"['CHEBI:34764', 'CHEBI:7507']",UMLS:C5441647,1,indications,"['Framycetin', 'Flumethasone']",lichen planopilaris
CHEBI:116735|CHEBI:9468||UMLS:C0011593,"['CHEBI:116735', 'CHEBI:9468']",UMLS:C0011593,1,indications,"['Tetracaine', 'Benzocaine']",Dermabrasion
CHEBI:135538|CHEBI:5088||UMLS:C4041537,"['CHEBI:135538', 'CHEBI:5088']",UMLS:C4041537,1,indications,"['Flavoxate', 'Propyphenazone']",Pelvic floor dysfunction
DRUGBANK:DB10785|DRUGBANK:DB10785|DRUGBANK:DB10785|DRUGBANK:DB10785||MONDO:0018059,"['DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785']",MONDO:0018059,1,indications,"['Neisseria meningitidis serogroup b nada protein antigen', 'Neisseria meningitidis serogroup b nada protein antigen', 'Neisseria meningitidis serogroup b nada protein antigen', 'Neisseria meningitidis serogroup b nada protein antigen']",meningococcal meningitis
CHEBI:5551|CHEBI:77032||HP:0031245,"['CHEBI:5551', 'CHEBI:77032']",HP:0031245,1,indications,"['Guaifenesin', 'Bromhexine']",Productive cough
CHEBI:4309|UNII:23OW28RS7P||MONDO:0100073,"['CHEBI:4309', 'UNII:23OW28RS7P']",MONDO:0100073,1,indications,"['Dalfopristin', 'Quinupristin']",methicillin-resistant staphylococcus aureus infectious disease
CHEBI:32588|UNII:74X989P9A6|UNII:R17X820ROL||MONDO:0006919,"['CHEBI:32588', 'UNII:74X989P9A6', 'UNII:R17X820ROL']",MONDO:0006919,1,indications,"['Magnesium aspartate', 'Dipotassium Aspartate', 'Potassium chloride']",potassium deficiency
CHEBI:6970|UNII:9810NUL4D1||MONDO:0005002,"['CHEBI:6970', 'UNII:9810NUL4D1']",MONDO:0005002,1,indications,"['Carmoterol', 'Mometasone']",chronic obstructive pulmonary disease
CHEBI:15409|UNII:5EL163606Q|UNII:NQ14646378||MONDO:0004872,"['CHEBI:15409', 'UNII:5EL163606Q', 'UNII:NQ14646378']",MONDO:0004872,1,indications,"['Ichthammol', 'Carvasept', 'Levomenthol']",hemorrhoid
CHEBI:17650|CHEBI:37943|CHEBI:7507|CHEBI:94514||UMLS:C0740437,"['CHEBI:17650', 'CHEBI:37943', 'CHEBI:7507', 'CHEBI:94514']",UMLS:C0740437,1,indications,"['Colistin', 'Thonzonium', 'Framycetin', 'Hydrocortisone']",Infection of external ear
CHEBI:100241|CHEBI:17650||UMLS:C0740437,"['CHEBI:100241', 'CHEBI:17650']",UMLS:C0740437,1,indications,"['Ciprofloxacin', 'Hydrocortisone']",Infection of external ear
CHEBI:135611|CHEBI:36560|CHEBI:39561||UMLS:C0086196,"['CHEBI:135611', 'CHEBI:36560', 'CHEBI:39561']",UMLS:C0086196,1,indications,"['Benzalkonium', 'Cetrimonium', 'Zinc oxide']",atopic eczema
CHEBI:41500|CHEBI:80774||MONDO:0004976,"['CHEBI:41500', 'CHEBI:80774']",MONDO:0004976,1,indications,"['taurursodiol', 'Phenylbutyrates']",amyotrophic lateral sclerosis
CHEBI:17650|CHEBI:36560|CHEBI:6456|UNII:FGL8577C9S||MONDO:0004872,"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0004872,1,indications,"['Hydrocortisone', 'Lidocaine', 'Zinc oxide', 'Aluminum subacetate']",hemorrhoid
CHEBI:32914|CHEBI:3614|CHEBI:94563||UMLS:C0011389,"['CHEBI:32914', 'CHEBI:3614', 'CHEBI:94563']",UMLS:C0011389,1,indications,"['Chlorhexidine', 'Cetylpyridinium', 'Benzydamine']",Dental Plaque
CHEBI:8913|CHEBI:94458||MONDO:0004872,"['CHEBI:8913', 'CHEBI:94458']",MONDO:0004872,1,indications,"['Ruscogenin', 'Trimebutine']",hemorrhoid
CHEBI:16914|CHEBI:46345||MONDO:0005173,"['CHEBI:16914', 'CHEBI:46345']",MONDO:0005173,1,indications,"['Salicylic acid', 'Fluorouracil']",actinic keratosis
CHEBI:15603|CHEBI:16414|CHEBI:17191||MONDO:0001548,"['CHEBI:15603', 'CHEBI:16414', 'CHEBI:17191']",MONDO:0001548,1,indications,"['Valine', 'Isoleucine', 'Leucine']",hepatic coma
CHEBI:27899|CHEBI:30863|CHEBI:31652|CHEBI:32188||UMLS:C0278498,"['CHEBI:27899', 'CHEBI:30863', 'CHEBI:31652', 'CHEBI:32188']",UMLS:C0278498,1,indications,"['Gimeracil', 'Cisplatin', 'Oteracil', 'Tegafur']",Malignant neoplasm of stomach stage IV
CHEBI:15409|CHEBI:18145|CHEBI:36773|CHEBI:86541||UMLS:C0009938,"['CHEBI:15409', 'CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",UMLS:C0009938,1,indications,"['Glycol salicylate', 'Levomenthol', 'camphor', 'Vitamin E']",Contusions
CHEBI:3510|CHEBI:48947||UMLS:C0851631,"['CHEBI:3510', 'CHEBI:48947']",UMLS:C0851631,1,indications,"['Ceftibuten', 'Clavulanic acid']",Lower respiratory tract infections NEC
CHEBI:28077|CHEBI:6030||MONDO:0100481,"['CHEBI:28077', 'CHEBI:6030']",MONDO:0100481,1,indications,"['Isoniazid', 'Rifampin']",active tuberculosis
CHEBI:31498|CHEBI:33130|CHEBI:6637|UNII:FML8G1U0Y3||HP:0003270,"['CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",HP:0003270,1,indications,"['Dimethicone', 'Magnesium trisilicate', 'Magnesium hydroxide', 'algeldrate']",Abdominal distention
CHEBI:2676|CHEBI:3732|CHEBI:50275||UMLS:C4510851,"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:50275']",UMLS:C4510851,1,indications,"['Clarithromycin', 'Esomeprazole', 'Amoxicillin']",Duodenal ulcer caused by Helicobacter pylori
CHEBI:15640|CHEBI:31941|CHEBI:46345|UNII:6A901E312A||UMLS:C4721579,"['CHEBI:15640', 'CHEBI:31941', 'CHEBI:46345', 'UNII:6A901E312A']",UMLS:C4721579,1,indications,"['Panitumumab', 'Leucovorin', 'Fluorouracil', 'Oxaliplatin']",metastatic colorectal cancer
CHEBI:175901|CHEBI:45863||UMLS:C0861727,"['CHEBI:175901', 'CHEBI:45863']",UMLS:C0861727,1,indications,"['Paclitaxel', 'Gemcitabine']",Pancreatic adenocarcinoma metastatic
CHEBI:15354|CHEBI:4470|CHEBI:5551|CHEBI:8093||MONDO:0005709,"['CHEBI:15354', 'CHEBI:4470', 'CHEBI:5551', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Choline', 'Phenylephrine', 'Guaifenesin', 'Dextromethorphan']",common cold
CHEBI:17154|CHEBI:17621|CHEBI:18405|CHEBI:45931||MONDO:0002122,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']",MONDO:0002122,1,indications,"['Cocarboxylase', 'FMN', 'Pyridoxal phosphate', 'Nicotinamide']",neuritis
CHEBI:46195|CHEBI:4636|CHEBI:8093||MONDO:0005709,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Diphenhydramine', 'Phenylephrine', 'Acetaminophen']",common cold
CHEBI:3504|CHEBI:48947||MONDO:0003781,"['CHEBI:3504', 'CHEBI:48947']",MONDO:0003781,1,indications,"['Cefpodoxime', 'Clavulanic acid']",bronchitis
CHEBI:15640|CHEBI:16709|CHEBI:17015|CHEBI:17154|CHEBI:17439|CHEBI:18338|CHEBI:27373||MONDO:0002281,"['CHEBI:15640', 'CHEBI:16709', 'CHEBI:17015', 'CHEBI:17154', 'CHEBI:17439', 'CHEBI:18338', 'CHEBI:27373']",MONDO:0002281,1,indications,"['Pyridoxine', 'Cyanocobalamin', 'Riboflavin', 'Leucovorin', 'Nicotinamide', 'Monophosphothiamine', 'Dexpanthenol']",macrocytic anemia
CHEBI:15640|CHEBI:29034||MONDO:0002281,"['CHEBI:15640', 'CHEBI:29034']",MONDO:0002281,1,indications,"['Leucovorin', 'Ferric cation']",macrocytic anemia
CHEBI:16709|CHEBI:3994||MONDO:0008015,"['CHEBI:16709', 'CHEBI:3994']",MONDO:0008015,1,indications,"['Pyridoxine', 'Cyclizine']",motion sickness
