example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:102524|CHEBI:15365|CHEBI:27732||HP:0012228,"['CHEBI:102524', 'CHEBI:15365', 'CHEBI:27732']",HP:0012228,1,indications,"['Caffeine', 'Butalbital', 'Aspirin']",Tension-type headache,mechanistically_synergistic,0.9,False,"Caffeine, Butalbital, and Aspirin are commonly combined to treat tension-type headaches, targeting pain and associated symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17234|CHEBI:25107|CHEBI:26710|CHEBI:29708|CHEBI:32588|CHEBI:3312|CHEBI:78320||HP:0001944,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",HP:0001944,1,indications,"['Lactic acid', 'Calcium chloride', 'magnesium atom', 'Zinc gluconate', 'D-glucose', 'Potassium chloride', 'Sodium chloride']",Dehydration,mechanistically_synergistic,0.9,False,All drugs are electrolytes or related compounds used to treat dehydration by restoring fluid and electrolyte balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16914|CHEBI:34764||MONDO:0015597,"['CHEBI:16914', 'CHEBI:34764']",MONDO:0015597,1,indications,"['Salicylic acid', 'Flumethasone']",pustulosis palmaris et plantaris,mechanistically_synergistic,0.85,False,Salicylic acid is keratolytic and Flumethasone is a corticosteroid; both target skin inflammation and lesions in pustulosis palmaris et plantaris.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
UNII:2WU922TK3L|UNII:K6BUU8J72P||UMLS:C4049395,"['UNII:2WU922TK3L', 'UNII:K6BUU8J72P']",UMLS:C4049395,1,indications,"['Glecaprevir', 'Pibrentasvir']",Chronic hepatitis C genotype 2,mechanistically_synergistic,0.95,False,Glecaprevir and Pibrentasvir are combined antiviral agents targeting different viral proteins to treat chronic hepatitis C genotype 2.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:100241|CHEBI:41879||MONDO:0005441,"['CHEBI:100241', 'CHEBI:41879']",MONDO:0005441,1,indications,"['Ciprofloxacin', 'Dexamethasone']",otitis media,mechanistically_synergistic,0.9,False,"Ciprofloxacin treats bacterial infection; dexamethasone reduces inflammation in otitis media, jointly addressing disease mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:133009|CHEBI:85083||UMLS:C4049395,"['CHEBI:133009', 'CHEBI:85083']",UMLS:C4049395,1,indications,"['Velpatasvir', 'Sofosbuvir']",Chronic hepatitis C genotype 2,mechanistically_synergistic,0.95,False,"Velpatasvir and Sofosbuvir are combined antiviral agents targeting hepatitis C virus, used together to treat chronic hepatitis C genotype 2.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:27373|CHEBI:6456|CHEBI:6762||MONDO:0005492,"['CHEBI:27373', 'CHEBI:6456', 'CHEBI:6762']",MONDO:0005492,1,indications,"['Dexpanthenol', 'Lidocaine', 'Mepyramine']",urticaria,mechanistically_synergistic,0.85,False,"Dexpanthenol aids skin healing, lidocaine provides local anesthesia, and mepyramine is an antihistamine; combined they target urticaria symptoms and inflammation.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3207|CHEBI:90959||MONDO:0003781,"['CHEBI:3207', 'CHEBI:90959']",MONDO:0003781,1,indications,"['tiotropium bromide', 'Budesonide']",bronchitis,mechanistically_synergistic,0.9,False,Tiotropium bromide (bronchodilator) and Budesonide (corticosteroid) are commonly combined to treat bronchitis by targeting airway inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15407|CHEBI:5551||MONDO:0003781,"['CHEBI:15407', 'CHEBI:5551']",MONDO:0003781,1,indications,"['Guaifenesin', 'Ephedrine']",bronchitis,mechanistically_synergistic,0.9,False,Guaifenesin is an expectorant and Ephedrine is a bronchodilator; both target bronchitis symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17154|CHEBI:17621|CHEBI:18385||MONDO:0001860,"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",MONDO:0001860,1,indications,"['Thiamine', 'FMN', 'Nicotinamide']",folic acid deficiency anemia,mechanistically_synergistic,0.85,False,"Thiamine, FMN, and Nicotinamide are vitamins involved in metabolic pathways relevant to anemia treatment, suggesting synergistic therapeutic roles.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3374|CHEBI:47381||MONDO:0005416,"['CHEBI:3374', 'CHEBI:47381']",MONDO:0005416,1,indications,"['Diclofenac', 'Capsaicin']","osteoarthritis, knee",mechanistically_synergistic,0.9,False,Diclofenac is an NSAID reducing inflammation and pain; Capsaicin reduces pain via TRPV1 receptor desensitization; both target osteoarthritis knee pain mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:29377|CHEBI:3508||UMLS:C0851989,"['CHEBI:29377', 'CHEBI:3508']",UMLS:C0851989,1,indications,"['Ceftazidime', 'Sodium carbonate']",Bone and joint infections,other,0.6,True,Ceftazidime treats bone and joint infections; sodium carbonate is an alkalinizing agent not directly targeting infection mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3697|CHEBI:471744||UMLS:C0851989,"['CHEBI:3697', 'CHEBI:471744']",UMLS:C0851989,1,indications,"['Imipenem', 'Cilastatin']",Bone and joint infections,mechanistically_synergistic,0.95,False,"Imipenem is an antibiotic and Cilastatin inhibits renal metabolism of Imipenem, enhancing its efficacy against bone and joint infections.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:32151|CHEBI:65349||MONDO:0006624,"['CHEBI:32151', 'CHEBI:65349']",MONDO:0006624,1,indications,"['Mirabegron', 'Solifenacin succinate']",Urinary Urgency,mechanistically_synergistic,0.9,False,Mirabegron and Solifenacin succinate both target urinary urgency via complementary mechanisms (beta-3 agonist and antimuscarinic).,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17650|CHEBI:74460||MONDO:0021340,"['CHEBI:17650', 'CHEBI:74460']",MONDO:0021340,1,indications,"['Clioquinol', 'Hydrocortisone']",intertrigo,mechanistically_synergistic,0.85,False,Clioquinol is an antimicrobial and hydrocortisone is an anti-inflammatory; both address intertrigo symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16794|CHEBI:46195||HP:0002487,"['CHEBI:16794', 'CHEBI:46195']",HP:0002487,1,indications,"['Acetaminophen', 'Scopolamine']",Hyperkinesia,other,0.6,True,Acetaminophen is a pain reliever and Scopolamine is an anticholinergic; their joint use for hyperkinesia is unclear and not mechanistically synergistic.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:7507|CHEBI:8310|PUBCHEM.COMPOUND:45267103||UMLS:C0851772,"['CHEBI:7507', 'CHEBI:8310', 'PUBCHEM.COMPOUND:45267103']",UMLS:C0851772,1,indications,"['Gramicidin D', 'Polymyxin B', 'Framycetin']","Ocular infections, inflammations and associated manifestations",mechanistically_synergistic,0.9,False,"All three drugs are antibiotics used to treat ocular infections, indicating joint therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:36560|DRUGBANK:DB11111||UMLS:C0332686,"['CHEBI:36560', 'DRUGBANK:DB11111']",UMLS:C0332686,1,indications,"['Zinc oxide', 'Witch hazel']",Epidermal burn of skin,mechanistically_synergistic,0.8,False,"Zinc oxide and witch hazel are both used topically to treat skin burns, suggesting synergistic therapeutic effects for epidermal burns.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|DRUGBANK:DB11627|DRUGBANK:DB15876|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||UNII:C9R35M8XV6,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'DRUGBANK:DB15876', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",UNII:C9R35M8XV6,1,indications,"['pertactin', 'Hepatitis B Vaccine (Recombinant)', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'pertactin', 'Tetanus Toxoid', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'pertactin', 'Haemophilus influenzae b polysaccharide-tetanus conjugate', 'Corynebacterium diphtheriae']",Hiberix,mechanistically_synergistic,0.9,False,The drugs are components of a combined vaccine (Hiberix) targeting multiple pathogens jointly for immunization.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:64312|UNII:19FUJ2C58T||MONDO:0004975,"['CHEBI:64312', 'UNII:19FUJ2C58T']",MONDO:0004975,1,indications,"['Memantine', 'Ginkgo biloba']",Alzheimer disease,mechanistically_synergistic,0.85,False,"Memantine is an NMDA receptor antagonist used in Alzheimer's; Ginkgo biloba is used for cognitive enhancement, potentially synergistic in Alzheimer's treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:46195|CHEBI:52010|CHEBI:5551||HP:0012735,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735,1,indications,"['Dextromethorphan', 'chlorphenamine', 'Guaifenesin', 'Acetaminophen']",Cough,mechanistically_synergistic,0.9,False,"Drugs collectively target cough symptoms via different mechanisms: dextromethorphan (cough suppressant), chlorphenamine (antihistamine), guaifenesin (expectorant), acetaminophen (analgesic/antipyretic).",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:30769|CHEBI:31206||HP:0012735,"['CHEBI:30769', 'CHEBI:31206']",HP:0012735,1,indications,"['Ammonium chloride', 'Citric acid']",Cough,other,0.6,True,Ammonium chloride and citric acid are used in cough treatment but do not have a clear mechanistic synergy or side effect relief relationship; could be symptomatic treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:51209|CHEBI:52010||HP:0012735,"['CHEBI:4470', 'CHEBI:51209', 'CHEBI:52010']",HP:0012735,1,indications,"['chlorphenamine', 'Dextromethorphan', 'Pseudoephedrine']",Cough,mechanistically_synergistic,0.9,False,"Pseudoephedrine (decongestant), Dextromethorphan (cough suppressant), and Chlorphenamine (antihistamine) are commonly combined to treat cough symptoms via complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:46195|CHEBI:51209|CHEBI:52010|CHEBI:5551||HP:0012735,"['CHEBI:4470', 'CHEBI:46195', 'CHEBI:51209', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735,1,indications,"['Acetaminophen', 'Pseudoephedrine', 'Guaifenesin', 'Dextromethorphan', 'chlorphenamine']",Cough,mechanistically_synergistic,0.9,False,"Drugs collectively target cough symptoms via analgesic, decongestant, expectorant, antitussive, and antihistamine effects.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:52010|CHEBI:5551||HP:0012735,"['CHEBI:4470', 'CHEBI:52010', 'CHEBI:5551']",HP:0012735,1,indications,"['chlorphenamine', 'Guaifenesin', 'Dextromethorphan']",Cough,mechanistically_synergistic,0.9,False,"Chlorphenamine (antihistamine), Guaifenesin (expectorant), and Dextromethorphan (cough suppressant) are commonly combined to treat cough by targeting different symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:4636|PUBCHEM.COMPOUND:4786||HP:0012735,"['CHEBI:4470', 'CHEBI:4636', 'PUBCHEM.COMPOUND:4786']",HP:0012735,1,indications,"['Phenylpropanolamine', 'Diphenhydramine', 'Dextromethorphan']",Cough,mechanistically_synergistic,0.9,False,"Phenylpropanolamine (decongestant), Diphenhydramine (antihistamine), and Dextromethorphan (cough suppressant) are commonly combined to treat cough symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3215|CHEBI:6456|CHEBI:6888|CHEBI:9667||MONDO:0015274,"['CHEBI:3215', 'CHEBI:6456', 'CHEBI:6888', 'CHEBI:9667']",MONDO:0015274,1,indications,"['Bupivacaine', 'Methylprednisolone', 'Lidocaine', 'Triamcinolone']",berylliosis,other,0.6,True,Drugs are local anesthetics and corticosteroids; no direct mechanistic synergy for berylliosis treatment is established.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:6801|CHEBI:71272||MONDO:0005148,"['CHEBI:6801', 'CHEBI:71272']",MONDO:0005148,1,indications,"['Saxagliptin', 'Metformin']",type 2 diabetes mellitus,mechanistically_synergistic,0.95,False,Saxagliptin and Metformin are commonly co-prescribed to synergistically improve glycemic control in type 2 diabetes mellitus.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:6801|CHEBI:8805||MONDO:0005148,"['CHEBI:6801', 'CHEBI:8805']",MONDO:0005148,1,indications,"['Repaglinide', 'Metformin']",type 2 diabetes mellitus,mechanistically_synergistic,0.95,False,Repaglinide and Metformin are commonly co-prescribed to improve glycemic control in type 2 diabetes via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16914|CHEBI:9667||MONDO:0002137,"['CHEBI:16914', 'CHEBI:9667']",MONDO:0002137,1,indications,"['Triamcinolone', 'Salicylic acid']",noninfectious dermatoses of eyelid,mechanistically_synergistic,0.85,False,"Both Triamcinolone (a corticosteroid) and Salicylic acid (a keratolytic) are used topically to treat inflammatory and hyperkeratotic skin conditions, targeting the disease mechanism of noninfectious dermatoses.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:6801|CHEBI:8228||MONDO:0005148,"['CHEBI:6801', 'CHEBI:8228']",MONDO:0005148,1,indications,"['Metformin', 'Pioglitazone']",type 2 diabetes mellitus,mechanistically_synergistic,0.95,False,Metformin and Pioglitazone are both antidiabetic drugs used together to improve glycemic control in type 2 diabetes.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:10082|CHEBI:91495||MONDO:0011786,"['CHEBI:10082', 'CHEBI:91495']",MONDO:0011786,1,indications,"['Xylometazoline', 'ipratropium']",Atopic rhinitis,mechanistically_synergistic,0.9,False,"Both Xylometazoline (a nasal decongestant) and ipratropium (an anticholinergic) are used to relieve nasal symptoms in atopic rhinitis, targeting complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:46195|CHEBI:52010|CHEBI:8093||MONDO:0011786,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0011786,1,indications,"['chlorphenamine', 'Acetaminophen', 'Phenylephrine']",Atopic rhinitis,mechanistically_synergistic,0.9,False,"Chlorphenamine (antihistamine), Acetaminophen (analgesic/antipyretic), and Phenylephrine (decongestant) are commonly combined to treat symptoms of atopic rhinitis.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16914|CHEBI:9667||MONDO:0002406,"['CHEBI:16914', 'CHEBI:9667']",MONDO:0002406,1,indications,"['Triamcinolone', 'Salicylic acid']",dermatitis,mechanistically_synergistic,0.9,False,Both Triamcinolone (a corticosteroid) and Salicylic acid (a keratolytic) are used together to treat dermatitis by reducing inflammation and promoting skin exfoliation.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:135636|CHEBI:16709|CHEBI:17439|CHEBI:6759||UMLS:C0948824,"['CHEBI:135636', 'CHEBI:16709', 'CHEBI:17439', 'CHEBI:6759']",UMLS:C0948824,1,indications,"['Mepivacaine', 'Fursultiamine', 'Pyridoxine', 'Cyanocobalamin']",Anemia due to blood loss,common_comorbidity,0.85,False,"Drugs include vitamins (Fursultiamine, Pyridoxine, Cyanocobalamin) often used to treat anemia or related deficiencies; Mepivacaine is a local anesthetic likely used for procedures causing blood loss, indicating co-occurring treatment rather than synergistic mechanism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16914|CHEBI:34764||MONDO:0004980,"['CHEBI:16914', 'CHEBI:34764']",MONDO:0004980,1,indications,"['Salicylic acid', 'Flumethasone']",atopic eczema,mechanistically_synergistic,0.85,False,Salicylic acid and flumethasone are used together to treat atopic eczema by combining keratolytic and anti-inflammatory effects.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4470|CHEBI:8093|CHEBI:84116||HP:0000989,"['CHEBI:4470', 'CHEBI:8093', 'CHEBI:84116']",HP:0000989,1,indications,"['Dextromethorphan', 'Phenylephrine', 'Triprolidine']",Pruritus,other,0.7,True,"Dextromethorphan, Phenylephrine, and Triprolidine are primarily used for cough, nasal congestion, and allergies; their joint use for pruritus is unclear and not mechanistically synergistic.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:24757|CHEBI:27363|CHEBI:30512||UMLS:C0006435,"['CHEBI:24757', 'CHEBI:27363', 'CHEBI:30512']",UMLS:C0006435,1,indications,"['Hypochlorite', 'Zinc', 'Silver']",Chemical Burns,mechanistically_synergistic,0.9,False,"Hypochlorite, zinc, and silver are used together for their antimicrobial and healing properties in treating chemical burns.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:4975|CHEBI:5855||MONDO:0001126,"['CHEBI:4975', 'CHEBI:5855']",MONDO:0001126,1,indications,"['Ibuprofen', 'Famotidine']",gastric ulcer,side_effect_relief,0.95,False,"Famotidine reduces gastric acid to prevent ulcers caused by NSAIDs like ibuprofen, supporting treatment of gastric ulcer.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:25107|CHEBI:26710|CHEBI:32588|CHEBI:32954|CHEBI:3312|CHEBI:6650||UMLS:C1112600,"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312', 'CHEBI:6650']",UMLS:C1112600,1,indications,"['Malic acid', 'Sodium acetate', 'Sodium chloride', 'Potassium chloride', 'Calcium chloride', 'magnesium atom']",Isotonic dehydration,mechanistically_synergistic,0.9,False,Electrolytes and malic acid collectively address isotonic dehydration by restoring fluid and electrolyte balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17234|CHEBI:25107|CHEBI:26710|CHEBI:32145|CHEBI:32588|CHEBI:3312|CHEBI:6650||UMLS:C1112600,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']",UMLS:C1112600,1,indications,"['Sodium hydroxide', 'D-glucose', 'Sodium chloride', 'Potassium chloride', 'Calcium chloride', 'magnesium atom', 'Malic acid']",Isotonic dehydration,mechanistically_synergistic,0.9,False,Electrolytes and glucose are used together to treat isotonic dehydration by restoring fluid and electrolyte balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:25107|CHEBI:26710|CHEBI:32588|CHEBI:32954|CHEBI:3312||UMLS:C1112600,"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C1112600,1,indications,"['Sodium chloride', 'Calcium chloride', 'Sodium acetate', 'Potassium chloride', 'magnesium atom']",Isotonic dehydration,mechanistically_synergistic,0.9,False,All drugs are electrolytes used together to treat isotonic dehydration by restoring electrolyte balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:47381|CHEBI:94557||MONDO:0005578,"['CHEBI:47381', 'CHEBI:94557']",MONDO:0005578,1,indications,"['Thiocolchicoside', 'Diclofenac']",arthritis,mechanistically_synergistic,0.9,False,Thiocolchicoside is a muscle relaxant and Diclofenac is an NSAID; both are used to treat arthritis symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:46195|CHEBI:4909||MONDO:0005578,"['CHEBI:46195', 'CHEBI:4909']",MONDO:0005578,1,indications,"['Acetaminophen', 'Etodolac']",arthritis,mechanistically_synergistic,0.9,False,"Both acetaminophen and etodolac are used to treat arthritis pain and inflammation, targeting the disease symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3614|CHEBI:94563||CHEBI:18332,"['CHEBI:3614', 'CHEBI:94563']",CHEBI:18332,1,indications,"['Chlorhexidine', 'Benzydamine']",Levothyroxine,other,0.6,True,"Chlorhexidine and Benzydamine are antiseptic and anti-inflammatory agents, not directly related to Levothyroxine treatment or its side effects.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:3611|CHEBI:95178||MONDO:0004247,"['CHEBI:3611', 'CHEBI:95178']",MONDO:0004247,1,indications,"['Pipenzolate', 'Chlordiazepoxide']",Peptic Ulcer,common_comorbidity,0.8,False,Pipenzolate is an anticholinergic used for GI disorders; Chlordiazepoxide is a benzodiazepine for anxiety; their combination likely addresses co-occurring symptoms rather than synergistic treatment of peptic ulcer.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
