example_key,drug_set,condition_id_norm,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc,from_cache
CHEBI:31498|CHEBI:33130|CHEBI:6637|UNII:FML8G1U0Y3||NCIT:C78213,"['CHEBI:31498', 'CHEBI:33130', 'CHEBI:6637', 'UNII:FML8G1U0Y3']",NCIT:C78213,mechanistically_synergistic,0.9,False,All drugs are antacids or anti-gas agents used to relieve meteorism symptoms by reducing gas and acidity.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135515|UNII:4F4X42SYQ6|UNII:KG6VO684Z6||MONDO:0010643,"['CHEBI:135515', 'UNII:4F4X42SYQ6', 'UNII:KG6VO684Z6']",MONDO:0010643,other,0.7,True,"Polatuzumab vedotin, Bendamustine, and Rituximab are used in hematologic malignancies but their combined use is more established in lymphoma than acute leukemia; unclear if synergistic for acute leukemia.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:18258|CHEBI:18332||MONDO:0006742,"['CHEBI:18258', 'CHEBI:18332']",MONDO:0006742,mechanistically_synergistic,0.95,False,Both Liothyronine and Levothyroxine are thyroid hormones used to treat thyroid-related conditions like endemic goiter by supplementing deficient hormones.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:45863|UNII:5384HK7574||MONDO:0022653,"['CHEBI:45863', 'UNII:5384HK7574']",MONDO:0022653,mechanistically_synergistic,0.85,True,"Trastuzumab deruxtecan and paclitaxel are combined in cancer therapy; cardiomyopathy due to anthracyclines is a known adverse effect, and these drugs may be used together to treat related cancer while managing cardiotoxicity.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:3654|CHEBI:68845||HP:0002757,"['CHEBI:3654', 'CHEBI:68845']",HP:0002757,common_comorbidity,0.85,False,Chlorthalidone and Azilsartan medoxomil are antihypertensives often co-prescribed; recurrent fractures are not their direct target but may co-occur in patients with hypertension or related conditions.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:2549|CHEBI:3207||MONDO:0004979,"['CHEBI:2549', 'CHEBI:3207']",MONDO:0004979,mechanistically_synergistic,0.95,False,Budesonide is an inhaled corticosteroid reducing inflammation; Albuterol is a bronchodilator relieving bronchospasm; both target asthma symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:4784|CHEBI:7582||MONDO:0005468,"['CHEBI:4784', 'CHEBI:7582']",MONDO:0005468,mechanistically_synergistic,0.9,False,Enalapril and Nitrendipine both lower blood pressure and are used together to treat hypotension via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:62984|CHEBI:8357||NCIT:C121616,"['CHEBI:62984', 'CHEBI:8357']",NCIT:C121616,side_effect_relief,0.85,False,"Pramocaine is a local anesthetic that can relieve pain and irritation in wounds, while zinc acetate may promote healing; combined use addresses symptoms and healing in wound discharge.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:22984|CHEBI:27300|CHEBI:28088||UMLS:C0392519,"['CHEBI:22984', 'CHEBI:27300', 'CHEBI:28088']",UMLS:C0392519,mechanistically_synergistic,0.9,False,"Calcium, cholecalciferol (vitamin D3), and genistein all support calcium metabolism and bone health, jointly addressing calcium deficiency.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15409|CHEBI:18145|CHEBI:36773|CHEBI:86541||UMLS:C0038045,"['CHEBI:15409', 'CHEBI:18145', 'CHEBI:36773', 'CHEBI:86541']",UMLS:C0038045,mechanistically_synergistic,0.85,False,All drugs are topical agents commonly used together to relieve symptoms of sprains through analgesic and anti-inflammatory effects.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:2955|CHEBI:575568||MONDO:0005661,"['CHEBI:2955', 'CHEBI:575568']",MONDO:0005661,mechanistically_synergistic,0.95,False,Atovaquone and Azithromycin are commonly co-administered to treat babesiosis by targeting the infection synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31638|CHEBI:85993||MONDO:0005151,"['CHEBI:31638', 'CHEBI:85993']",MONDO:0005151,mechanistically_synergistic,0.9,False,"Palbociclib and Fulvestrant are used together to treat hormone receptor-positive breast cancer, targeting endocrine system disorders synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5893|CHEBI:8024||CHEBI:8024,"['CHEBI:5893', 'CHEBI:8024']",CHEBI:8024,mechanistically_synergistic,0.9,False,Perindopril (an ACE inhibitor) and Indapamide (a diuretic) are commonly combined to treat hypertension (CHEBI:8024) via complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17234|CHEBI:26710|CHEBI:29708|CHEBI:30769|CHEBI:32588||HP:0001944,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:29708', 'CHEBI:30769', 'CHEBI:32588']",HP:0001944,mechanistically_synergistic,0.9,False,All drugs are electrolytes or related compounds commonly used to treat dehydration by restoring fluid and electrolyte balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5778|CHEBI:5959||MONDO:0005468,"['CHEBI:5778', 'CHEBI:5959']",MONDO:0005468,mechanistically_synergistic,0.9,False,Hydrochlorothiazide and Irbesartan are often combined to treat hypertension by complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:36773|UNII:2R04ONI662||UMLS:C0281856,"['CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C0281856,mechanistically_synergistic,0.8,False,Both eucalyptus oil and camphor are topical agents used to relieve generalized aches and pains through analgesic and counterirritant effects.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:27300|CHEBI:3311|UNII:472LWJ3Y9N||UMLS:C1623040,"['CHEBI:27300', 'CHEBI:3311', 'UNII:472LWJ3Y9N']",UMLS:C1623040,common_comorbidity,0.8,False,"Calcium supplements and vitamin D (cholecalciferol) are commonly used together during breastfeeding for maternal and infant bone health, not specifically synergistic for breastfeeding condition.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31498|CHEBI:33130|UNII:FML8G1U0Y3||NCIT:C78213,"['CHEBI:31498', 'CHEBI:33130', 'UNII:FML8G1U0Y3']",NCIT:C78213,mechanistically_synergistic,0.9,False,All three drugs are antacids or anti-gas agents used to relieve meteorism by reducing gas and acidity.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:28864|CHEBI:41879||UMLS:C0015404,"['CHEBI:28864', 'CHEBI:41879']",UMLS:C0015404,mechanistically_synergistic,0.9,False,Dexamethasone reduces inflammation and Tobramycin is an antibiotic; combined use targets bacterial eye infections effectively.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:38545|CHEBI:9927||MONDO:0002928,"['CHEBI:38545', 'CHEBI:9927']",MONDO:0002928,other,0.6,True,Rosuvastatin (a statin) and Valsartan (an ARB) are not known to synergistically target carcinosarcoma; no clear common comorbidity or side effect relief relationship.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17548|CHEBI:81862||MONDO:0007186,"['CHEBI:17548', 'CHEBI:81862']",MONDO:0007186,mechanistically_synergistic,0.9,False,Potassium bicarbonate neutralizes stomach acid and alginic acid forms a protective barrier; both act to relieve heartburn symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:41879|CHEBI:6456|CHEBI:7507|CHEBI:8310||MONDO:0004795,"['CHEBI:41879', 'CHEBI:6456', 'CHEBI:7507', 'CHEBI:8310']",MONDO:0004795,mechanistically_synergistic,0.85,False,"Dexamethasone (anti-inflammatory), Polymyxin B and Framycetin (antibiotics), and Lidocaine (local anesthetic) are combined to treat otitis externa by addressing inflammation, infection, and pain.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:2668|CHEBI:8024||CHEBI:8024,"['CHEBI:2668', 'CHEBI:8024']",CHEBI:8024,mechanistically_synergistic,0.9,False,"Perindopril (an ACE inhibitor) and Amlodipine (a calcium channel blocker) are commonly combined to treat hypertension, targeting blood pressure control via complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
PUBCHEM.COMPOUND:91820602|UNII:52CMI0WC3Y||UMLS:C0242656,"['PUBCHEM.COMPOUND:91820602', 'UNII:52CMI0WC3Y']",UMLS:C0242656,mechanistically_synergistic,0.9,False,"Atezolizumab is an immunotherapy drug targeting disease progression; hyaluronidase enhances drug delivery, jointly addressing disease progression.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:3561|CHEBI:46195|CHEBI:8093||MONDO:0005812,"['CHEBI:3561', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005812,mechanistically_synergistic,0.9,False,"Cetirizine (antihistamine), Acetaminophen (analgesic/antipyretic), and Phenylephrine (decongestant) are commonly combined to treat influenza symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:22652|CHEBI:3183||MONDO:0005271,"['CHEBI:22652', 'CHEBI:3183']",MONDO:0005271,mechanistically_synergistic,0.85,False,"Brompheniramine is an antihistamine used to treat allergy symptoms; ascorbic acid (vitamin C) may support immune function and reduce allergy severity, suggesting complementary mechanisms for allergy treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:66964|CHEBI:69478||MONDO:0005301,"['CHEBI:66964', 'CHEBI:69478']",MONDO:0005301,mechanistically_synergistic,0.9,False,"Both Cannabidiol and Dronabinol are cannabinoids used to treat symptoms of multiple sclerosis, often targeting spasticity and pain through related mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15365|CHEBI:51173||UMLS:C0852402,"['CHEBI:15365', 'CHEBI:51173']",UMLS:C0852402,common_comorbidity,0.8,False,"Aspirin and propoxyphene are both used to treat pain including headaches, but propoxyphene is an opioid analgesic and aspirin is a non-opioid; their combination is likely due to co-occurring pain management rather than synergistic mechanism.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|DRUGBANK:DB11627|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005526,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005526,mechanistically_synergistic,0.9,False,"The drugs are vaccine components targeting tetanus and related pathogens, jointly intended for immunization against tetanus.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:32219|CHEBI:7470||HP:0000613,"['CHEBI:32219', 'CHEBI:7470']",HP:0000613,mechanistically_synergistic,0.85,False,"Both drugs are used to treat photophobia by reducing eye irritation and redness, indicating synergistic therapeutic effect.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:18248|CHEBI:34674||CHEBI:18248,"['CHEBI:18248', 'CHEBI:34674']",CHEBI:18248,other,0.6,True,Iron is used to treat iron deficiency; dextran sulfate is a complex polysaccharide with unclear direct synergy for iron treatment.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:9765|DRUGBANK:DB11193|UNII:BVS505O332||NCIT:C147564,"['CHEBI:9765', 'DRUGBANK:DB11193', 'UNII:BVS505O332']",NCIT:C147564,other,0.6,True,"Chymotrypsin, Trypsin, and Papain are proteolytic enzymes not directly linked to hormone resistance treatment; no clear mechanistic synergy or common comorbidity.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:32114|CHEBI:46195|CHEBI:52010||MONDO:0005812,"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005812,mechanistically_synergistic,0.85,False,"Acetaminophen and salicylamide are analgesics/antipyretics used to relieve flu symptoms; chlorphenamine is an antihistamine reducing flu-related symptoms, jointly targeting influenza symptom relief.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:32219|CHEBI:4470|CHEBI:8093||MONDO:0005271,"['CHEBI:32219', 'CHEBI:4470', 'CHEBI:8093']",MONDO:0005271,mechanistically_synergistic,0.85,False,"Thonzylamine hydrochloride (antihistamine), Dextromethorphan (cough suppressant), and Phenylephrine (decongestant) are commonly combined to treat allergy symptoms synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15409|CHEBI:36773|CHEBI:39561||MONDO:0006547,"['CHEBI:15409', 'CHEBI:36773', 'CHEBI:39561']",MONDO:0006547,mechanistically_synergistic,0.85,False,"Cetrimonium, camphor, and levomenthol are commonly combined in topical formulations to treat skin conditions like exanthem through complementary mechanisms (antiseptic, counterirritant, cooling).",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135515|UNII:4F4X42SYQ6|UNII:KG6VO684Z6||MONDO:0007915,"['CHEBI:135515', 'UNII:4F4X42SYQ6', 'UNII:KG6VO684Z6']",MONDO:0007915,mechanistically_synergistic,0.9,False,"Polatuzumab vedotin, Rituximab, and Bendamustine are combined to treat lymphomas, targeting malignant B cells and DNA damage pathways relevant to excess LMW-DNA condition.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135222|CHEBI:8093||HP:0001742,"['CHEBI:135222', 'CHEBI:8093']",HP:0001742,mechanistically_synergistic,0.9,False,Dimetindene is an antihistamine and Phenylephrine is a decongestant; both target nasal congestion symptoms synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:161680|CHEBI:6909|CHEBI:85982||MONDO:0016358,"['CHEBI:161680', 'CHEBI:6909', 'CHEBI:85982']",MONDO:0016358,other,0.6,True,"Metronidazole, avibactam sodium, and aztreonam are antibiotics; sclerodactyly is a fibrotic skin condition often secondary to systemic sclerosis, not primarily treated by these antibiotics.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15765|CHEBI:39585|CHEBI:9086||MONDO:0014231,"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:9086']",MONDO:0014231,mechanistically_synergistic,0.95,False,"Selegiline, Carbidopa, and Levodopa are commonly used together to treat Parkinson's disease by targeting dopaminergic pathways and enhancing dopamine availability.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:135515|CHEBI:167707|UNII:4F4X42SYQ6||MONDO:0010643,"['CHEBI:135515', 'CHEBI:167707', 'UNII:4F4X42SYQ6']",MONDO:0010643,mechanistically_synergistic,0.9,False,"Bendamustine, Acalabrutinib, and Rituximab are used together to treat acute leukemia with complementary mechanisms targeting cancer cells.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB18750|DRUGBANK:DB18750||MONDO:0005812,"['DRUGBANK:DB18750', 'DRUGBANK:DB18750']",MONDO:0005812,mechanistically_synergistic,0.9,False,"Both drugs are identical influenza virus antigens used for immunization against influenza, targeting the disease mechanism directly.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:261649|CHEBI:27902|CHEBI:6909||MONDO:0005113,"['CHEBI:261649', 'CHEBI:27902', 'CHEBI:6909']",MONDO:0005113,mechanistically_synergistic,0.9,False,"Metronidazole, Tetracycline, and Bismuth subsalicylate are commonly combined to treat bacterial infections, targeting the disease mechanism synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:5130|CHEBI:94557||UMLS:C0423673,"['CHEBI:5130', 'CHEBI:94557']",UMLS:C0423673,mechanistically_synergistic,0.85,False,Flurbiprofen is an NSAID reducing inflammation and pain; Thiocolchicoside is a muscle relaxant. Both target mechanisms relevant to spine pain management.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:30769|CHEBI:4470|CHEBI:4636||MONDO:0005271,"['CHEBI:30769', 'CHEBI:4470', 'CHEBI:4636']",MONDO:0005271,mechanistically_synergistic,0.85,False,Diphenhydramine (antihistamine) and Dextromethorphan (cough suppressant) are used together to treat allergy symptoms; Citric acid may be an excipient or minor component.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17650|CHEBI:74460||MONDO:0001461,"['CHEBI:17650', 'CHEBI:74460']",MONDO:0001461,mechanistically_synergistic,0.85,False,Clioquinol is an antifungal and hydrocortisone is an anti-inflammatory; combined use targets fungal infection and inflammation in tinea corporis.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:22652|CHEBI:27470|CHEBI:31607||UMLS:C0240066,"['CHEBI:22652', 'CHEBI:27470', 'CHEBI:31607']",UMLS:C0240066,mechanistically_synergistic,0.95,False,"Ascorbic acid, ferrous fumarate, and folic acid are commonly co-administered to treat iron deficiency by enhancing iron absorption and supporting hematopoiesis.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:17698|CHEBI:41879||MONDO:0005041,"['CHEBI:17698', 'CHEBI:41879']",MONDO:0005041,other,0.6,True,"Dexamethasone is a corticosteroid that can increase intraocular pressure, potentially worsening glaucoma; chloramphenicol is an antibiotic with no direct glaucoma treatment effect; no clear synergistic or side-effect relief relationship.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:66901|UNII:8RW88Y506K||MONDO:0009061,"['CHEBI:66901', 'UNII:8RW88Y506K']",MONDO:0009061,mechanistically_synergistic,0.95,False,"Tezacaftor and Ivacaftor are combined to improve CFTR protein function in cystic fibrosis, targeting the disease mechanism synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:27732|CHEBI:46195|UNII:N667F17JP1||MONDO:0005812,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']",MONDO:0005812,mechanistically_synergistic,0.8,False,"Caffeine and acetaminophen are often combined to enhance analgesic effects in influenza symptom relief; carbaspirin calcium (aspirin derivative) also targets symptoms, indicating joint therapeutic intent.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
DRUGBANK:DB11065|DRUGBANK:DB11066||MONDO:0001684,"['DRUGBANK:DB11065', 'DRUGBANK:DB11066']",MONDO:0001684,mechanistically_synergistic,0.85,False,"Both drugs (protease and amylases) target digestive enzyme replacement, directly addressing exocrine pancreatic insufficiency.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:7470|UNII:877376V2XW||UMLS:C1699100,"['CHEBI:7470', 'UNII:877376V2XW']",UMLS:C1699100,mechanistically_synergistic,0.85,False,"Tyrothricin is an antibiotic targeting bacterial infection; Naphazoline is a nasal decongestant relieving symptoms in bacterial rhinitis, jointly addressing the disease.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:46195|CHEBI:51209||UMLS:C0264222,"['CHEBI:46195', 'CHEBI:51209']",UMLS:C0264222,mechanistically_synergistic,0.9,False,"Acetaminophen reduces fever and pain, pseudoephedrine relieves nasal congestion; both target symptoms of acute upper respiratory infection.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:68642|CHEBI:8382||MONDO:0008315,"['CHEBI:68642', 'CHEBI:8382']",MONDO:0008315,mechanistically_synergistic,0.95,False,"Abiraterone inhibits androgen biosynthesis in prostate cancer; Prednisone reduces side effects and enhances efficacy, jointly targeting prostate cancer.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:31206|CHEBI:4470|CHEBI:4636|CHEBI:8093||HP:0001742,"['CHEBI:31206', 'CHEBI:4470', 'CHEBI:4636', 'CHEBI:8093']",HP:0001742,mechanistically_synergistic,0.9,False,"Drugs collectively target symptoms of nasal congestion via decongestant, antihistamine, cough suppressant, and mucolytic effects.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
CHEBI:15377|CHEBI:26710|CHEBI:33353|CHEBI:75215||MONDO:0006007,"['CHEBI:15377', 'CHEBI:26710', 'CHEBI:33353', 'CHEBI:75215']",MONDO:0006007,other,0.6,True,"Combination includes water and technetium atom, which are not therapeutic drugs; unclear mechanistic synergy or comorbidity for vesicoureteral reflux.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
UNII:SCK81AMR7R|UNII:SCK81AMR7R||HP:0000225,"['UNII:SCK81AMR7R', 'UNII:SCK81AMR7R']",HP:0000225,other,0.9,False,Same drug repeated; no combination mechanism or comorbidity implied for gingival bleeding.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00,True
