primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB09037,DB00112,MONDO:0002974,UNII:DPT0O3T46P,Pembrolizumab,UNII:2S9ZZM9Q9V,Bevacizumab,MONDO:0002974,cervical cancer
DB00381,DB01098,MONDO:0005044,CHEBI:2668,Amlodipine,CHEBI:38545,Rosuvastatin,MONDO:0005044,hypertension
DB00112,"DB00958,DB00441",MONDO:0006206,UNII:2S9ZZM9Q9V,Bevacizumab,"['CHEBI:31355', 'CHEBI:175901']","['Carboplatin', 'Gemcitabine']",MONDO:0006206,fallopian tube carcinoma
DB06366,"DB06205,DB00072",EFO:0009573,UNII:K16AIQ8CTM,Pertuzumab,"['PUBCHEM.COMPOUND:91820602', 'UNII:5384HK7574']","['Hyaluronidase', 'Trastuzumab deruxtecan']",EFO:0009573,high-risk pregnancy
DB00355,"DB09060,DB00916",MONDO:0016358,CHEBI:161680,Aztreonam,"['CHEBI:85982', 'CHEBI:6909']","['avibactam sodium', 'Metronidazole']",MONDO:0016358,Sclerodactyly
DB06186,DB09035,MONDO:0005086,UNII:6T8C155666,Ipilimumab,UNII:31YO63LBSN,Nivolumab,MONDO:0005086,renal cell carcinoma
DB08889,"DB00480,DB01234",HP:0430034,CHEBI:65347,Carfilzomib,"['CHEBI:63791', 'CHEBI:41879']","['Lenalidomide', 'Dexamethasone']",HP:0430034,Hypertension resistant to conventional therapy
DB18714,DB18713,MONDO:0001577,DRUGBANK:DB18713,Recombinant stabilized RSV A prefusion F antigen,DRUGBANK:DB18713,Recombinant stabilized RSV A prefusion F antigen,MONDO:0001577,respiratory syncytial virus infectious disease
DB06186,DB09035,UMLS:C5395609,UNII:6T8C155666,Ipilimumab,UNII:31YO63LBSN,Nivolumab,UMLS:C5395609,Treatment naive
DB08943,DB01190,MONDO:0100128,CHEBI:83667,Isoconazole,CHEBI:3746,Evoclin (TN),MONDO:0100128,coinfection
DB13862,DB11110,MONDO:0006844,CHEBI:190298,Magnesium phosphate,CHEBI:131391,Magnesium citrate,MONDO:0006844,magnesium deficiency
DB00440,DB01015,UMLS:C0856695,CHEBI:45924,Trimethoprim,CHEBI:9332,Sulfamethoxazole,UMLS:C0856695,Acute exacerbation of chronic bronchitis
DB00440,DB01015,MONDO:0019345,CHEBI:45924,Trimethoprim,CHEBI:9332,Sulfamethoxazole,MONDO:0019345,shigellosis
DB00112,"DB01229,DB01030",MONDO:0004992,UNII:2S9ZZM9Q9V,Bevacizumab,"['CHEBI:45863', 'CHEBI:63632']","['Paclitaxel', 'Topotecan']",MONDO:0004992,cancer
DB15940,DB15941,MONDO:0100096,UNII:2Z3DQD2JHM,Imdevimab,UNII:J0FI6WE1QN,Casirivimab,MONDO:0100096,COVID-19
DB11978,DB00987,MONDO:0700048,CHEBI:145428,Glasdegib,CHEBI:28680,Cytarabine,MONDO:0700048,hand-foot syndrome
DB00936,"DB09353,DB03793",MONDO:0006547,CHEBI:16914,Salicylic acid,"['CHEBI:29385', 'CHEBI:30746']","['Octasulfur', 'Benzoic acid']",MONDO:0006547,exanthem
DB01275,DB00883,MONDO:0005009,CHEBI:5775,Hydralazine,CHEBI:6061,Isosorbide dinitrate,MONDO:0005009,congestive heart failure
DB00860,"DB00336,DB00281",UMLS:C0006434,CHEBI:8378,Prednisolone,"['UNII:X8XI70B5Z6', 'CHEBI:6456']","['Nitrofural', 'Lidocaine']",UMLS:C0006434,Burn injury
DB13624,"DB06174,DB01114,DB01223",MONDO:0004979,CHEBI:134817,Methoxyphenamine,"['CHEBI:73237', 'CHEBI:52010', 'CHEBI:2659']","['Noscapine', 'chlorphenamine', 'Aminophylline']",MONDO:0004979,asthma
DB06723,DB00586,UMLS:C0234251,CHEBI:33130,algeldrate,CHEBI:47381,Diclofenac,UMLS:C0234251,Inflammatory pain
DB01839,DB09462,NCIT:C187286,CHEBI:16997,Propylene glycol,CHEBI:17754,Glycerin,NCIT:C187286,Eye Irritation
DB06764,DB01234,NCIT:C187286,CHEBI:28674,Tetryzoline,CHEBI:41879,Dexamethasone,NCIT:C187286,Eye Irritation
DB00878,DB11326,NCIT:C187286,CHEBI:3614,Chlorhexidine,CHEBI:33118,Boric acid,NCIT:C187286,Eye Irritation
DB01032,DB00415,MONDO:0005113,CHEBI:8426,Probenecid,CHEBI:28971,Ampicillin,MONDO:0005113,bacterial infectious disease
DB00759,"DB01438,DB00576",MONDO:0005280,CHEBI:27902,Tetracycline,"['CHEBI:71419', 'CHEBI:9331']","['phenazopyridine hydrochloride', 'Sulfamethizole']",MONDO:0005280,prostatitis
DB08897,DB00983,MONDO:0005002,CHEBI:65346,Aclidinium,CHEBI:5147,Formoterol,MONDO:0005002,chronic obstructive pulmonary disease
DB00443,DB02300,UMLS:C0263361,CHEBI:3077,Betamethasone,CHEBI:50749,Calcipotriol,EFO:1001494,psoriasis vulgaris
DB00203,DB04884,MONDO:0001780,CHEBI:9139,Sildenafil,CHEBI:135962,Dapoxetine,MONDO:0001780,premature ejaculation
DB01086,DB00878,MONDO:0004777,CHEBI:116735,Benzocaine,CHEBI:3614,Chlorhexidine,MONDO:0004777,acute laryngitis
DB01409,DB00983,MONDO:0005002,CHEBI:90959,tiotropium bromide,CHEBI:5147,Formoterol,MONDO:0005002,chronic obstructive pulmonary disease
DB10989,DB10803,MONDO:0005790,DRUGBANK:DB10989,Hepatitis A Vaccine,DRUGBANK:DB10803,Typhoid Vi polysaccharide vaccine,MONDO:0005790,hepatitis A
DB11342,"DB14496,DB09314",UMLS:C0472387,CHEBI:30187,Aluminum oxide,"['CHEBI:75215', 'CHEBI:33353']","['Sodium molybdate', 'technetium atom']",UMLS:C0472387,Vasogenic Cerebral Edema
DB00999,"DB01396,DB00421",MONDO:0005009,CHEBI:5778,Hydrochlorothiazide,"['CHEBI:28544', 'CHEBI:9241']","['Digitoxin', 'Spironolactone']",MONDO:0005009,congestive heart failure
DB13908,DB13269,MONDO:0006723,CHEBI:48213,Amylmetacresol,CHEBI:48220,Dichlorobenzyl alcohol,MONDO:0006723,denture stomatitis
DB00388,"DB01050,DB00967",UMLS:C0152029,CHEBI:8093,Phenylephrine,"['CHEBI:5855', 'CHEBI:291342']","['Ibuprofen', 'Desloratadine']",UMLS:C0152029,Congestion of nasal sinus (disorder)
DB00297,"DB00620,DB00281,DB00959",MONDO:0006042,CHEBI:3215,Bupivacaine,"['CHEBI:9667', 'CHEBI:6456', 'CHEBI:6888']","['Triamcinolone', 'Lidocaine', 'Methylprednisolone']",MONDO:0006042,meningeal tuberculosis
DB01581,"DB01582,DB00359",UMLS:C0042136,CHEBI:102130,Sulfamerazine,"['CHEBI:102265', 'CHEBI:9328']","['Sulfamethazine', 'Sulfadiazine']",UMLS:C0042136,Infection of uterus
DB11201,DB00825,NCIT:C3244,CHEBI:135976,Menthyl salicylate,CHEBI:15409,Levomenthol,NCIT:C3244,Musculoskeletal Pain
DB13878,DB13879,UMLS:C4049418,UNII:2WU922TK3L,Pibrentasvir,UNII:K6BUU8J72P,Glecaprevir,UMLS:C4049418,Chronic hepatitis C genotype 5
DB11191,DB00583,MONDO:0005137,CHEBI:18408,Cobamamide,CHEBI:16347,Levocarnitine,MONDO:0005137,malnutrition
DB09325,"DB16622,DB13290",MONDO:0005276,CHEBI:28741,Sodium fluoride,"['UNII:Q3B1Y93C1S', 'UNII:8NY9L8837D']","['Dectaflur', 'Olaflur']",MONDO:0005276,dental caries
DB01373,"DB01645,DB00169",MONDO:0005516,CHEBI:22984,Calcium,"['CHEBI:28088', 'CHEBI:27300']","['Genistein', 'Cholecalciferol']",MONDO:0005516,osteochondrodysplasia
DB01373,"DB00169,DB01022",MONDO:0005516,CHEBI:22984,Calcium,"['CHEBI:27300', 'CHEBI:18067']","['Cholecalciferol', 'Phylloquinone']",MONDO:0005516,osteochondrodysplasia
DB15881,DB00591,MONDO:0004757,UNII:YH9K692U9S,Clonazoline,CHEBI:5108,Fluocinolone,MONDO:0004757,chronic ethmoidal sinusitis
DB00252,"DB15985,DB01174",MONDO:0005115,CHEBI:8107,Phenytoin,"['CHEBI:16080', 'CHEBI:8069']","['Gamma-amino-beta-hydroxybutyric acid', 'Phenobarbital']",MONDO:0005115,temporal lobe epilepsy
DB00112,DB01229,UMLS:C0278488,UNII:2S9ZZM9Q9V,Bevacizumab,CHEBI:45863,Paclitaxel,UMLS:C0278488,Carcinoma breast stage IV
DB11386,"DB01114,DB00388",MONDO:0005709,CHEBI:134813,Chlorobutanol,"['CHEBI:52010', 'CHEBI:8093']","['chlorphenamine', 'Phenylephrine']",MONDO:0005709,common cold
DB00126,"DB00162,DB11094",MONDO:0007016,CHEBI:22652,Ascorbic acid,"['CHEBI:12777', 'CHEBI:27300']","['Vitamin A', 'Cholecalciferol']",MONDO:0007016,vitamin A deficiency
DB00977,"DB14491,DB00717",MONDO:0011438,CHEBI:4903,Ethinylestradiol,"['CHEBI:31607', 'CHEBI:7627']","['Ferrous fumarate', 'Norethisterone']",MONDO:0011438,acne
DB04815,DB00741,MONDO:0005984,CHEBI:74460,Clioquinol,CHEBI:17650,Hydrocortisone,MONDO:0005984,tinea pedis
DB14006,DB00201,HP:0003326,CHEBI:15354,Choline,CHEBI:27732,Caffeine,HP:0003326,Myalgia
DB01248,"DB00544,DB00515",MONDO:0005036,CHEBI:4672,Docetaxel,"['CHEBI:46345', 'CHEBI:27899']","['Fluorouracil', 'Cisplatin']",MONDO:0005036,gastric adenocarcinoma
DB00875,DB13384,UMLS:C0027804,CHEBI:10454,Flupentixol,CHEBI:135214,Melitracen,UMLS:C0027804,Neurasthenia
DB09324,DB00415,UMLS:C0852351,CHEBI:9321,Sulbactam,CHEBI:28971,Ampicillin,UMLS:C0852351,Skin and subcutaneous tissue bacterial infections
DB03904,DB14539,MONDO:0006540,CHEBI:16199,Urea,CHEBI:17650,Hydrocortisone,MONDO:0006540,dyshidrosis
DB14006,DB00201,HP:0003418,CHEBI:15354,Choline,CHEBI:27732,Caffeine,HP:0003418,Back pain
DB14496,"DB09314,DB09145,DB09153",MONDO:0003240,CHEBI:75215,Sodium molybdate,"['CHEBI:33353', 'CHEBI:15377', 'CHEBI:26710']","['technetium atom', 'Water', 'Sodium chloride']",MONDO:0003240,thyroid disease
DB01390,DB01129,MONDO:0019610,CHEBI:32139,Sodium bicarbonate,CHEBI:8768,Rabeprazole,MONDO:0019610,Zollinger-Ellison syndrome
DB00994,DB00663,UMLS:C5441647,CHEBI:7507,Framycetin,CHEBI:34764,Flumethasone,EFO:0009856,lichen planopilaris
DB09085,DB01086,UMLS:C0011593,CHEBI:9468,Tetracaine,CHEBI:116735,Benzocaine,UMLS:C0011593,Dermabrasion
DB01148,DB13524,UMLS:C4041537,CHEBI:5088,Flavoxate,CHEBI:135538,Propyphenazone,UMLS:C4041537,Pelvic floor dysfunction
DB10783,"DB10785,DB10784,DB10786",MONDO:0018059,DRUGBANK:DB10785,Neisseria meningitidis serogroup b nada protein antigen,"['DRUGBANK:DB10785', 'DRUGBANK:DB10785', 'DRUGBANK:DB10785']","['Neisseria meningitidis serogroup b nada protein antigen', 'Neisseria meningitidis serogroup b nada protein antigen', 'Neisseria meningitidis serogroup b nada protein antigen']",MONDO:0018059,meningococcal meningitis
DB00874,DB09019,HP:0031245,CHEBI:5551,Guaifenesin,CHEBI:77032,Bromhexine,HP:0031245,Productive cough
DB01764,DB01369,MONDO:0100073,CHEBI:4309,Dalfopristin,UNII:23OW28RS7P,Quinupristin,MONDO:0100073,methicillin-resistant staphylococcus aureus infectious disease
DB13359,"DB15819,DB00761",MONDO:0006919,UNII:R17X820ROL,Magnesium aspartate,"['UNII:74X989P9A6', 'CHEBI:32588']","['Dipotassium Aspartate', 'Potassium chloride']",MONDO:0006919,potassium deficiency
DB15784,DB14512,MONDO:0005002,UNII:9810NUL4D1,Carmoterol,CHEBI:6970,Mometasone,MONDO:0005002,chronic obstructive pulmonary disease
DB11341,"DB15886,DB00825",MONDO:0004872,UNII:NQ14646378,Ichthammol,"['UNII:5EL163606Q', 'CHEBI:15409']","['Carvasept', 'Levomenthol']",MONDO:0004872,hemorrhoid
DB00803,"DB09552,DB00994,DB14539",UMLS:C0740437,CHEBI:37943,Colistin,"['CHEBI:94514', 'CHEBI:7507', 'CHEBI:17650']","['Thonzonium', 'Framycetin', 'Hydrocortisone']",UMLS:C0740437,Infection of external ear
DB00537,DB00741,UMLS:C0740437,CHEBI:100241,Ciprofloxacin,CHEBI:17650,Hydrocortisone,UMLS:C0740437,Infection of external ear
DB11105,"DB01718,DB09321",UMLS:C0086196,CHEBI:135611,Benzalkonium,"['CHEBI:39561', 'CHEBI:36560']","['Cetrimonium', 'Zinc oxide']",MONDO:0004980,atopic eczema
DB08834,DB06819,MONDO:0004976,CHEBI:80774,taurursodiol,CHEBI:41500,Phenylbutyrates,MONDO:0004976,amyotrophic lateral sclerosis
DB14539,"DB00281,DB09321,DB15679",MONDO:0004872,CHEBI:17650,Hydrocortisone,"['CHEBI:6456', 'CHEBI:36560', 'UNII:FGL8577C9S']","['Lidocaine', 'Zinc oxide', 'Aluminum subacetate']",MONDO:0004872,hemorrhoid
DB00878,"DB11073,DB09084",UMLS:C0011389,CHEBI:3614,Chlorhexidine,"['CHEBI:32914', 'CHEBI:94563']","['Cetylpyridinium', 'Benzydamine']",UMLS:C0011389,Dental Plaque
DB15830,DB09089,MONDO:0004872,CHEBI:8913,Ruscogenin,CHEBI:94458,Trimebutine,MONDO:0004872,hemorrhoid
DB00936,DB00544,MONDO:0005173,CHEBI:16914,Salicylic acid,CHEBI:46345,Fluorouracil,MONDO:0005173,actinic keratosis
DB00161,"DB00167,DB00149",MONDO:0001548,CHEBI:16414,Valine,"['CHEBI:17191', 'CHEBI:15603']","['Isoleucine', 'Leucine']",MONDO:0001548,hepatic coma
DB09257,"DB00515,DB03209,DB09256",UMLS:C0278498,CHEBI:31652,Gimeracil,"['CHEBI:27899', 'CHEBI:30863', 'CHEBI:32188']","['Cisplatin', 'Oteracil', 'Tegafur']",UMLS:C0278498,Malignant neoplasm of stomach stage IV
DB11323,"DB00825,DB14156,DB14003",UMLS:C0009938,CHEBI:86541,Glycol salicylate,"['CHEBI:15409', 'CHEBI:36773', 'CHEBI:18145']","['Levomenthol', 'camphor', 'Vitamin E']",UMLS:C0009938,Contusions
DB01415,DB00766,UMLS:C0851631,CHEBI:3510,Ceftibuten,CHEBI:48947,Clavulanic acid,UMLS:C0851631,Lower respiratory tract infections NEC
DB00951,DB01045,MONDO:0100481,CHEBI:6030,Isoniazid,CHEBI:28077,Rifampin,MONDO:0100481,active tuberculosis
DB09512,"DB09281,DB09104,DB06723",HP:0003270,CHEBI:31498,Dimethicone,"['UNII:FML8G1U0Y3', 'CHEBI:6637', 'CHEBI:33130']","['Magnesium trisilicate', 'Magnesium hydroxide', 'algeldrate']",HP:0003270,Abdominal distention
DB01211,"DB00338,DB01060",UMLS:C4510851,CHEBI:3732,Clarithromycin,"['CHEBI:50275', 'CHEBI:2676']","['Esomeprazole', 'Amoxicillin']",UMLS:C4510851,Duodenal ulcer caused by Helicobacter pylori
DB01269,"DB00650,DB00544,DB00526",UMLS:C4721579,UNII:6A901E312A,Panitumumab,"['CHEBI:15640', 'CHEBI:46345', 'CHEBI:31941']","['Leucovorin', 'Fluorouracil', 'Oxaliplatin']",EFO:1001480,metastatic colorectal cancer
DB01229,DB00441,UMLS:C0861727,CHEBI:45863,Paclitaxel,CHEBI:175901,Gemcitabine,UMLS:C0861727,Pancreatic adenocarcinoma metastatic
DB14006,"DB00388,DB00874,DB00514",MONDO:0005709,CHEBI:15354,Choline,"['CHEBI:8093', 'CHEBI:5551', 'CHEBI:4470']","['Phenylephrine', 'Guaifenesin', 'Dextromethorphan']",MONDO:0005709,common cold
DB01987,"DB03247,DB00114,DB02701",MONDO:0002122,CHEBI:45931,Cocarboxylase,"['CHEBI:17621', 'CHEBI:18405', 'CHEBI:17154']","['FMN', 'Pyridoxal phosphate', 'Nicotinamide']",MONDO:0002122,neuritis
DB01075,"DB00388,DB00316",MONDO:0005709,CHEBI:4636,Diphenhydramine,"['CHEBI:8093', 'CHEBI:46195']","['Phenylephrine', 'Acetaminophen']",MONDO:0005709,common cold
DB01416,DB00766,MONDO:0003781,CHEBI:3504,Cefpodoxime,CHEBI:48947,Clavulanic acid,MONDO:0003781,bronchitis
DB00165,"DB00115,DB00140,DB00650,DB02701,DB16023,DB09357",MONDO:0002281,CHEBI:16709,Pyridoxine,"['CHEBI:17439', 'CHEBI:17015', 'CHEBI:15640', 'CHEBI:17154', 'CHEBI:18338', 'CHEBI:27373']","['Cyanocobalamin', 'Riboflavin', 'Leucovorin', 'Nicotinamide', 'Monophosphothiamine', 'Dexpanthenol']",MONDO:0002281,macrocytic anemia
DB00650,DB13949,MONDO:0002281,CHEBI:15640,Leucovorin,CHEBI:29034,Ferric cation,MONDO:0002281,macrocytic anemia
DB00165,DB01176,MONDO:0008015,CHEBI:16709,Pyridoxine,CHEBI:3994,Cyclizine,MONDO:0008015,motion sickness
DB15790,"DB00201,DB00696,DB00316",MONDO:0043537,CHEBI:135360,Mecloxamine,"['CHEBI:27732', 'CHEBI:64318', 'CHEBI:46195']","['Caffeine', 'Ergotamine', 'Acetaminophen']",MONDO:0043537,cluster headache syndrome
DB11201,DB00825,UMLS:C0080194,CHEBI:135976,Menthyl salicylate,CHEBI:15409,Levomenthol,UMLS:C0080194,Muscle strain
DB00759,"DB00576,DB01438",MONDO:0001786,CHEBI:27902,Tetracycline,"['CHEBI:9331', 'CHEBI:71419']","['Sulfamethizole', 'phenazopyridine hydrochloride']",MONDO:0001786,uterine inflammatory disease
DB04815,DB00741,MONDO:0001405,CHEBI:74460,Clioquinol,CHEBI:17650,Hydrocortisone,MONDO:0001405,tinea cruris
DB00316,DB06725,MONDO:0005393,CHEBI:46195,Acetaminophen,CHEBI:31783,Lornoxicam,MONDO:0005393,gout
DB00388,"DB01050,DB00967",MONDO:0005961,CHEBI:8093,Phenylephrine,"['CHEBI:5855', 'CHEBI:291342']","['Ibuprofen', 'Desloratadine']",MONDO:0005961,sinusitis
DB13968,DB00062,MONDO:0001371,DRUGBANK:DB13968,Plasma protein fraction (human),DRUGBANK:DB13968,Plasma protein fraction (human),MONDO:0001371,protein-energy malnutrition
DB06147,"DB00359,DB01581",MONDO:0005292,CHEBI:9337,Sulfathiazole,"['CHEBI:9328', 'CHEBI:102130']","['Sulfadiazine', 'Sulfamerazine']",MONDO:0005292,colitis
DB01581,"DB00359,DB06147",MONDO:0005292,CHEBI:102130,Sulfamerazine,"['CHEBI:9328', 'CHEBI:9337']","['Sulfadiazine', 'Sulfathiazole']",MONDO:0005292,colitis
DB03088,DB04398,UMLS:C0043345,CHEBI:16010,5-oxoproline,CHEBI:78320,Lactic acid,UMLS:C0043345,Xeroderma
DB14505,"DB09153,DB11326",MONDO:0001642,UNII:8191EN8ZMD,Sodium borate,"['CHEBI:26710', 'CHEBI:33118']","['Sodium chloride', 'Boric acid']",MONDO:0001642,hordeolum externum
DB00388,"DB00126,DB00316",MONDO:0005812,CHEBI:8093,Phenylephrine,"['CHEBI:22652', 'CHEBI:46195']","['Ascorbic acid', 'Acetaminophen']",MONDO:0005812,influenza
DB11041,"DB14390,DB14392",MONDO:0005812,DRUGBANK:DB18750,Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated),"['DRUGBANK:DB14390', 'DRUGBANK:DB14392']","['Influenza B virus B/Massachusetts/2/2012 hemagglutinin antigen (formaldehyde inactivated)', 'Influenza A virus A/Texas/50/2012 X-223 (H3N2) hemagglutinin antigen (propiolactone inactivated)']",MONDO:0005812,influenza
DB11036,"DB15708,DB15700,DB15709",MONDO:0005812,DRUGBANK:DB15507,"Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)","['DRUGBANK:DB18750', 'DRUGBANK:DB18750', 'DRUGBANK:DB15507']","['Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated)', 'Influenza A Virus A/California/122/2022 SAN-022 (H3N2) antigen (formaldehyde inactivated)', 'Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)']",MONDO:0005812,influenza
DB00874,"DB01114,DB00316,DB01364",MONDO:0005812,CHEBI:5551,Guaifenesin,"['CHEBI:52010', 'CHEBI:46195', 'CHEBI:15407']","['chlorphenamine', 'Acetaminophen', 'Ephedrine']",MONDO:0005812,influenza
DB00542,DB00999,UMLS:C0862906,CHEBI:3011,Benazepril,CHEBI:5778,Hydrochlorothiazide,UMLS:C0862906,Rhabdomyosarcoma previously treated
DB00206,DB01324,MONDO:0005044,CHEBI:28487,Reserpine,CHEBI:8327,Polythiazide,MONDO:0005044,hypertension
DB00542,DB00381,MONDO:0005044,CHEBI:3011,Benazepril,CHEBI:2668,Amlodipine,MONDO:0005044,hypertension
DB00825,"DB11323,DB11324,DB14003",UMLS:C0038045,CHEBI:15409,Levomenthol,"['CHEBI:86541', 'CHEBI:46936', 'CHEBI:18145']","['Glycol salicylate', 'Nonivamide', 'Vitamin E']",UMLS:C0038045,Sprain
DB00825,"DB06774,DB01744,DB15576",UMLS:C0038045,CHEBI:15409,Levomenthol,"['CHEBI:3374', 'CHEBI:36773', 'CHEBI:88839']","['Capsaicin', 'camphor', 'Ethyl salicylate']",UMLS:C0038045,Sprain
DB00999,DB00275,MONDO:0005044,CHEBI:5778,Hydrochlorothiazide,CHEBI:31932,olmesartan,MONDO:0005044,hypertension
DB00999,DB00691,MONDO:0005044,CHEBI:5778,Hydrochlorothiazide,CHEBI:6960,Moexipril,MONDO:0005044,hypertension
DB15932,"DB00388,DB08797,DB00316",UMLS:C0852402,CHEBI:52140,Clemizole,"['CHEBI:8093', 'CHEBI:32114', 'CHEBI:46195']","['Phenylephrine', 'Salicylamide', 'Acetaminophen']",UMLS:C0852402,Headaches NEC
DB01197,DB00999,MONDO:0005044,CHEBI:3380,Captopril,CHEBI:5778,Hydrochlorothiazide,MONDO:0005044,hypertension
DB00519,DB00661,MONDO:0005044,CHEBI:9649,Trandolapril,CHEBI:77733,Verapamil,MONDO:0005044,hypertension
DB14650,"DB00152,DB00140,DB11128,DB00126,DB14488,DB00169,DB11348,DB13231,DB02701",MONDO:0002280,CHEBI:6746,menadiol,"['CHEBI:18385', 'CHEBI:17015', 'DRUGBANK:DB11128', 'CHEBI:22652', 'CHEBI:31608', 'CHEBI:27300', 'CHEBI:4496', 'UNII:2URQ2N32W3', 'CHEBI:17154']","['Thiamine', 'Riboflavin', 'Ammonium molybdate', 'Ascorbic acid', 'ferrous gluconate', 'Cholecalciferol', 'Calcium phosphate dihydrate', 'Calcium lactate', 'Nicotinamide']",MONDO:0002280,anemia
DB00166,DB00731,UMLS:C0271685,CHEBI:30314,Lipoic acid,CHEBI:31897,Nateglinide,UMLS:C0271685,Diabetic Amyotrophy
DB01987,"DB00114,DB03247,DB02701",MONDO:0001754,CHEBI:45931,Cocarboxylase,"['CHEBI:18405', 'CHEBI:17621', 'CHEBI:17154']","['Pyridoxal phosphate', 'FMN', 'Nicotinamide']",MONDO:0001754,eclampsia
DB09275,"DB00759,DB00916",MONDO:0005113,UNII:R3O80H60KX,Bismuth Subcitrate Potassium,"['CHEBI:27902', 'CHEBI:6909']","['Tetracycline', 'Metronidazole']",MONDO:0005113,bacterial infectious disease
DB00169,DB06724,MONDO:0100471,CHEBI:27300,Cholecalciferol,CHEBI:3311,Calcium carbonate,MONDO:0100471,vitamin D deficiency
DB00781,"DB00994,DB00281",HP:0000371,CHEBI:8310,Polymyxin B,"['CHEBI:7507', 'CHEBI:6456']","['Framycetin', 'Lidocaine']",HP:0000371,Acute otitis media
DB06764,DB00324,HP:0100534,CHEBI:28674,Tetryzoline,CHEBI:31625,Fluorometholone,MONDO:0001439,Episcleritis
DB12834,DB00196,MONDO:0002154,CHEBI:140628,Secnidazole,CHEBI:46081,Fluconazole,MONDO:0002154,trichomoniasis
DB00281,"DB00911,DB00916,DB01110,DB01007",MONDO:0002154,CHEBI:6456,Lidocaine,"['CHEBI:63627', 'CHEBI:6909', 'CHEBI:6923', 'CHEBI:77898']","['Tinidazole', 'Metronidazole', 'Miconazole', 'Tioconazole']",MONDO:0002154,trichomoniasis
DB00646,DB00916,MONDO:0002154,CHEBI:7660,nystatin,CHEBI:6909,Metronidazole,MONDO:0002154,trichomoniasis
DB01575,DB11158,UMLS:C0947873,UNII:24H4NWX5CO,Kaolin,DRUGBANK:DB11158,Pectin,UMLS:C0947873,Diarrhoea (excl infective)
DB00446,DB01234,MONDO:0005642,CHEBI:17698,Chloramphenicol,CHEBI:41879,Dexamethasone,MONDO:0005642,atopic conjunctivitis
DB01129,"DB01060,DB01211",MONDO:0005113,CHEBI:8768,Rabeprazole,"['CHEBI:2676', 'CHEBI:3732']","['Amoxicillin', 'Clarithromycin']",MONDO:0005113,bacterial infectious disease
DB11365,"DB10651,DB09278,DB09353",MONDO:0002203,UNII:3FYP5M0IJX,Sennosides,"['DRUGBANK:DB10651', 'CHEBI:27594', 'CHEBI:29385']","['Rhubarb', 'Graphite', 'Octasulfur']",MONDO:0002203,Constipation
DB10651,"DB15815,DB15478,DB00406",MONDO:0002203,DRUGBANK:DB10651,Rhubarb,"['DRUGBANK:DB15815', 'DRUGBANK:DB15478', 'CHEBI:77181']","['Boldo leaf extract', 'Frangula purshiana bark', 'gentian violet']",MONDO:0002203,Constipation
DB11365,"DB11097,DB14585",MONDO:0002203,UNII:3FYP5M0IJX,Sennosides,"['DRUGBANK:DB11097', 'UNII:K9NXW456E2']","['Plantago seed', 'ispaghula seed']",MONDO:0002203,Constipation
DB11365,DB09020,MONDO:0002203,UNII:3FYP5M0IJX,Sennosides,CHEBI:3125,Bisacodyl,MONDO:0002203,Constipation
DB11365,DB11097,MONDO:0002203,UNII:3FYP5M0IJX,Sennosides,DRUGBANK:DB11097,Plantago seed,MONDO:0002203,Constipation
DB01156,DB00514,MONDO:0002009,CHEBI:3219,Bupropion,CHEBI:4470,Dextromethorphan,MONDO:0002009,major depressive disorder
DB08912,DB08911,UMLS:C0278987,CHEBI:75045,Dabrafenib,CHEBI:75998,Trametinib,UMLS:C0278987,Metastatic non-small cell lung cancer
DB09037,"DB01229,DB00958",UMLS:C0278987,UNII:DPT0O3T46P,Pembrolizumab,"['CHEBI:45863', 'CHEBI:31355']","['Paclitaxel', 'Carboplatin']",UMLS:C0278987,Metastatic non-small cell lung cancer
DB15774,DB00936,MONDO:0008638,CHEBI:2500,beta-Escin,CHEBI:16914,Salicylic acid,MONDO:0008638,varicose veins
DB00388,DB11326,HP:0025337,CHEBI:8093,Phenylephrine,CHEBI:33118,Boric acid,HP:0025337,Red eye
DB15793,DB06711,HP:0025337,CHEBI:32354,Phenolsulfonic acid,CHEBI:7470,Naphazoline,HP:0025337,Red eye
DB14006,"DB00388,DB00514,DB00874",HP:0001742,CHEBI:15354,Choline,"['CHEBI:8093', 'CHEBI:4470', 'CHEBI:5551']","['Phenylephrine', 'Dextromethorphan', 'Guaifenesin']",HP:0001742,Nasal congestion
DB09035,DB08875,MONDO:0002367,UNII:31YO63LBSN,Nivolumab,CHEBI:72317,Cabozantinib,MONDO:0002367,kidney cancer
DB02513,"DB09543,DB01744,DB00825",UMLS:C0751371,CHEBI:27607,Thymol,"['CHEBI:31832', 'CHEBI:36773', 'CHEBI:15409']","['Methyl salicylate', 'camphor', 'Levomenthol']",UMLS:C0751371,"Neuralgia, Ilioinguinal"
